start_date,end_date,centroid_date,lowest_temperature,duration,NERC_ID,spatial_coverage
2013-03-25,2013-03-27,2013-03-26,272.66856939953,3,NERC3,79.7872340425532
2013-11-13,2013-11-14,2013-11-13,271.740883273626,2,NERC3,71.8085106382979
2013-11-23,2013-11-29,2013-11-27,270.432763232419,7,NERC3,93.6170212765957
2013-12-06,2013-12-13,2013-12-07,265.941739312254,8,NERC3,93.6170212765957
2013-12-15,2013-12-17,2013-12-15,271.246667437629,3,NERC3,65.9574468085106
2013-12-23,2013-12-26,2013-12-24,270.917679035018,4,NERC3,89.8936170212766
2013-12-29,2013-12-31,2013-12-30,271.090131577904,3,NERC3,77.6595744680851
2014-01-01,2014-01-08,2014-01-06,264.34949956211,8,NERC3,99.468085106383
2014-01-14,2014-01-16,2014-01-15,273.730073283916,3,NERC3,63.8297872340426
2014-01-22,2014-01-25,2014-01-24,266.501767718837,4,NERC3,100
2014-01-28,2014-01-30,2014-01-29,265.651339194825,3,NERC3,98.936170212766
2014-02-02,2014-02-03,2014-02-03,271.899341154482,2,NERC3,73.4042553191489
2014-02-05,2014-02-08,2014-02-06,266.544317917822,4,NERC3,99.468085106383
2014-02-11,2014-02-13,2014-02-12,269.881007864651,3,NERC3,95.2127659574468
2014-02-26,2014-02-27,2014-02-27,271.152125659162,2,NERC3,68.0851063829787
2014-03-03,2014-03-05,2014-03-03,264.12448562641,3,NERC3,98.4042553191489
2014-04-15,2014-04-16,2014-04-15,273.953235361757,2,NERC3,12.2340425531915
2014-11-12,2014-11-15,2014-11-14,270.012890406514,4,NERC3,91.4893617021277
2014-11-17,2014-11-19,2014-11-18,270.258996393308,3,NERC3,92.5531914893617
2014-12-28,2014-12-29,2014-12-29,272.573967019369,2,NERC3,70.7446808510638
2015-01-01,2015-01-02,2015-01-01,273.160711442967,2,NERC3,69.6808510638298
2015-01-04,2015-01-17,2015-01-08,266.371856823552,14,NERC3,95.2127659574468
2015-01-24,2015-01-25,2015-01-24,272.698822068445,2,NERC3,53.7234042553192
2015-02-02,2015-02-03,2015-02-02,271.229274948302,2,NERC3,67.5531914893617
2015-02-17,2015-02-19,2015-02-17,272.135759117163,3,NERC3,82.4468085106383
2015-02-23,2015-02-28,2015-02-27,268.595738604441,6,NERC3,94.1489361702128
2015-03-05,2015-03-07,2015-03-06,268.470797019771,3,NERC3,92.5531914893617
2015-11-22,2015-11-23,2015-11-22,273.096244067002,2,NERC3,56.3829787234043
2015-12-18,2015-12-19,2015-12-18,274.008124701649,2,NERC3,62.7659574468085
2015-12-28,2015-12-29,2015-12-29,271.042206448801,2,NERC3,93.0851063829787
2016-01-02,2016-01-05,2016-01-04,272.528016162152,4,NERC3,80.8510638297872
2016-01-10,2016-01-13,2016-01-10,271.175031240507,4,NERC3,92.5531914893617
2016-01-17,2016-01-18,2016-01-17,273.068875282371,2,NERC3,70.2127659574468
2016-01-22,2016-01-24,2016-01-23,271.537174318845,3,NERC3,75.531914893617
2016-01-27,2016-01-28,2016-01-28,273.759726128561,2,NERC3,64.3617021276596
2016-02-04,2016-02-07,2016-02-05,272.557908922956,4,NERC3,87.2340425531915
2016-12-09,2016-12-10,2016-12-09,271.789126440976,2,NERC3,82.4468085106383
2016-12-18,2016-12-20,2016-12-19,266.601486606278,3,NERC3,97.8723404255319
2017-01-04,2017-01-09,2017-01-07,264.931336140332,6,NERC3,100
2017-01-27,2017-01-29,2017-01-27,273.88343177899,3,NERC3,67.5531914893617
2017-10-28,2017-10-29,2017-10-28,274.509190841559,2,NERC3,13.2978723404255
2017-12-08,2017-12-11,2017-12-08,269.88939312828,4,NERC3,94.6808510638298
2017-12-27,2017-12-29,2017-12-28,272.504887131014,3,NERC3,70.2127659574468
2018-01-01,2018-01-06,2018-01-01,265.569204714096,6,NERC3,100
2018-01-12,2018-01-19,2018-01-17,262.687326380381,8,NERC3,100
2018-01-23,2018-01-25,2018-01-25,273.75003370303,3,NERC3,60.6382978723404
2018-02-11,2018-02-12,2018-02-12,271.148020268681,2,NERC3,79.2553191489362
2018-11-13,2018-11-15,2018-11-14,269.826498239453,3,NERC3,90.9574468085106
2018-11-26,2018-11-27,2018-11-27,273.52828998856,2,NERC3,60.1063829787234
2018-12-04,2018-12-05,2018-12-05,273.735678825248,2,NERC3,69.6808510638298
2018-12-09,2018-12-11,2018-12-10,272.757703790954,3,NERC3,73.4042553191489
2019-01-01,2019-01-04,2019-01-04,272.492964886723,4,NERC3,78.1914893617021
2019-01-13,2019-01-15,2019-01-13,274.091866303438,3,NERC3,67.0212765957447
2019-01-20,2019-01-21,2019-01-20,270.503212143229,2,NERC3,60.1063829787234
2019-01-23,2019-01-26,2019-01-25,272.489309961994,4,NERC3,76.5957446808511
2019-01-29,2019-01-30,2019-01-29,271.795976414534,2,NERC3,82.4468085106383
2019-02-08,2019-02-10,2019-02-08,271.352739084592,3,NERC3,81.3829787234043
2019-03-04,2019-03-06,2019-03-04,268.353226246099,3,NERC3,98.936170212766
2019-04-01,2019-04-02,2019-04-01,274.787474805615,2,NERC3,11.7021276595745
2019-10-31,2019-11-01,2019-11-01,273.280389030796,2,NERC3,75.531914893617
2019-11-12,2019-11-13,2019-11-13,269.23114738583,2,NERC3,94.1489361702128
2019-11-15,2019-11-16,2019-11-15,273.691052050589,2,NERC3,27.6595744680851
2019-12-02,2019-12-03,2019-12-02,274.813607374267,2,NERC3,30.3191489361702
2019-12-11,2019-12-12,2019-12-11,273.246924965439,2,NERC3,66.4893617021277
2019-12-17,2019-12-19,2019-12-18,270.692007342498,3,NERC3,90.4255319148936
2019-12-22,2019-12-23,2019-12-22,275.071031678537,2,NERC3,25
2019-12-30,2019-12-31,2019-12-31,273.945605782822,2,NERC3,69.6808510638298
2020-01-19,2020-01-21,2020-01-19,273.877981860976,3,NERC3,71.8085106382979
2020-02-05,2020-02-07,2020-02-06,270.753414795772,3,NERC3,82.9787234042553
2020-02-13,2020-02-15,2020-02-14,271.142494917647,3,NERC3,75
2020-02-21,2020-02-22,2020-02-21,273.178544443945,2,NERC3,52.6595744680851
2020-02-27,2020-02-28,2020-02-27,271.535241710798,2,NERC3,60.1063829787234
2020-11-30,2020-12-01,2020-12-01,271.478311176738,2,NERC3,69.6808510638298
2020-12-03,2020-12-05,2020-12-04,272.964615356475,3,NERC3,77.6595744680851
2020-12-14,2020-12-18,2020-12-17,272.30701609891,5,NERC3,83.5106382978723
2020-12-24,2020-12-26,2020-12-24,273.333888455743,3,NERC3,78.7234042553192
2021-01-01,2021-01-03,2021-01-02,272.853016811904,3,NERC3,86.7021276595745
2021-01-08,2021-01-13,2021-01-12,271.016018869393,6,NERC3,96.2765957446809
2021-01-15,2021-01-17,2021-01-16,272.501965442748,3,NERC3,75
2021-01-28,2021-01-29,2021-01-28,273.110222787887,2,NERC3,53.1914893617021
2021-02-01,2021-02-02,2021-02-01,273.99076793056,2,NERC3,22.3404255319149
2021-02-11,2021-02-20,2021-02-16,254.709663387726,10,NERC3,100
2022-01-02,2022-01-04,2022-01-02,267.704357933869,3,NERC3,94.1489361702128
2022-01-10,2022-01-11,2022-01-11,273.191292856596,2,NERC3,48.936170212766
2022-01-16,2022-01-17,2022-01-16,270.971370730021,2,NERC3,64.3617021276596
2022-01-20,2022-01-23,2022-01-21,267.498898854368,4,NERC3,98.4042553191489
2022-01-26,2022-01-30,2022-01-29,271.661792095802,5,NERC3,76.0638297872341
2022-02-03,2022-02-09,2022-02-04,263.027812183007,7,NERC3,100
2022-02-13,2022-02-14,2022-02-13,270.764049628553,2,NERC3,57.9787234042553
2022-02-18,2022-02-19,2022-02-18,271.037519352194,2,NERC3,69.1489361702128
2022-02-23,2022-03-01,2022-02-25,269.528935182708,7,NERC3,90.9574468085106
2022-03-09,2022-03-10,2022-03-09,273.288588844275,2,NERC3,58.5106382978723
2022-03-12,2022-03-13,2022-03-12,269.743833431039,2,NERC3,80.3191489361702
2022-11-15,2022-11-17,2022-11-17,274.559266556716,3,NERC3,69.6808510638298
2022-12-17,2022-12-18,2022-12-18,273.149838269291,2,NERC3,58.5106382978723
2022-12-21,2022-12-28,2022-12-23,261.572088732676,8,NERC3,100
2023-01-13,2023-01-14,2023-01-13,273.324162839252,2,NERC3,48.4042553191489
2023-01-25,2023-01-27,2023-01-26,271.916669467581,3,NERC3,84.0425531914894
2023-01-30,2023-02-04,2023-01-31,271.093418083785,6,NERC3,93.6170212765957
2023-02-11,2023-02-12,2023-02-11,272.418924685056,2,NERC3,66.4893617021277
2023-02-17,2023-02-18,2023-02-17,272.24727860397,2,NERC3,89.3617021276596
2023-03-19,2023-03-20,2023-03-19,274.042946440217,2,NERC3,42.0212765957447
2023-11-01,2023-11-02,2023-11-01,273.777548339789,2,NERC3,38.8297872340426
2023-11-27,2023-11-28,2023-11-27,273.416640073518,2,NERC3,32.9787234042553
2023-12-11,2023-12-12,2023-12-11,272.750769059507,2,NERC3,30.3191489361702
2023-12-28,2023-12-30,2023-12-29,273.158957457192,3,NERC3,77.1276595744681
2024-01-09,2024-01-10,2024-01-10,273.17308774667,2,NERC3,66.4893617021277
2024-01-13,2024-01-22,2024-01-16,262.177650795405,10,NERC3,100
2024-02-17,2024-02-19,2024-02-18,271.436909614073,3,NERC3,71.2765957446809
2024-11-29,2024-11-30,2024-11-30,273.419949473151,2,NERC3,61.7021276595745
2024-12-11,2024-12-12,2024-12-12,273.398524703912,2,NERC3,64.8936170212766
1980-01-18,1980-01-21,1980-01-19,273.727502900577,4,NERC2,96.2962962962963
1980-01-29,1980-01-30,1980-01-30,276.074857873528,2,NERC2,87.037037037037
1980-03-07,1980-03-08,1980-03-07,276.810684113676,2,NERC2,81.4814814814815
1980-03-21,1980-03-22,1980-03-22,277.476697451589,2,NERC2,64.8148148148148
1980-03-25,1980-03-27,1980-03-26,276.627765524416,3,NERC2,77.7777777777778
1980-04-01,1980-04-03,1980-04-02,276.764271477311,3,NERC2,87.037037037037
1980-12-06,1980-12-10,1980-12-07,274.426594060363,5,NERC2,96.2962962962963
1981-01-24,1981-01-26,1981-01-25,276.418320568418,3,NERC2,81.4814814814815
1981-01-30,1981-02-01,1981-01-31,274.050952371793,3,NERC2,94.4444444444444
1981-02-04,1981-02-05,1981-02-05,277.633673901964,2,NERC2,79.6296296296296
1981-02-25,1981-02-27,1981-02-26,276.516366089816,3,NERC2,87.037037037037
1981-11-28,1981-11-30,1981-11-29,276.517079127731,3,NERC2,83.3333333333333
1981-12-22,1981-12-24,1981-12-23,276.34659211518,3,NERC2,83.3333333333333
1982-01-02,1982-01-04,1982-01-03,273.099071440961,3,NERC2,90.7407407407407
1982-01-06,1982-01-08,1982-01-07,273.195679708926,3,NERC2,98.1481481481482
1982-01-19,1982-01-23,1982-01-22,272.584141815039,5,NERC2,96.2962962962963
1982-01-27,1982-01-30,1982-01-29,275.536414943577,4,NERC2,90.7407407407407
1982-02-04,1982-02-09,1982-02-05,274.777275802368,6,NERC2,92.5925925925926
1982-03-04,1982-03-05,1982-03-04,277.631860612783,2,NERC2,75.9259259259259
1982-03-18,1982-03-22,1982-03-19,275.258953521374,5,NERC2,96.2962962962963
1982-03-29,1982-03-30,1982-03-29,276.697015129826,2,NERC2,85.1851851851852
1982-04-06,1982-04-08,1982-04-07,275.27215470323,3,NERC2,87.037037037037
1982-11-11,1982-11-12,1982-11-11,276.371948891457,2,NERC2,81.4814814814815
1982-12-01,1982-12-02,1982-12-02,276.031773979935,2,NERC2,70.3703703703704
1982-12-24,1982-12-31,1982-12-24,274.497673747216,8,NERC2,94.4444444444444
1983-01-01,1983-01-02,1983-01-01,275.501823194453,2,NERC2,85.1851851851852
1983-01-20,1983-01-21,1983-01-20,274.525182861931,2,NERC2,92.5925925925926
1983-01-30,1983-02-01,1983-01-31,276.786504878778,3,NERC2,85.1851851851852
1983-02-03,1983-02-05,1983-02-04,276.724272993458,3,NERC2,72.2222222222222
1983-03-25,1983-03-26,1983-03-25,276.609594589575,2,NERC2,77.7777777777778
1983-04-04,1983-04-05,1983-04-04,277.245418396652,2,NERC2,62.962962962963
1983-04-11,1983-04-14,1983-04-13,275.822509418912,4,NERC2,88.8888888888889
1983-11-21,1983-11-23,1983-11-22,274.752772597135,3,NERC2,88.8888888888889
1983-11-26,1983-11-27,1983-11-26,275.929565864057,2,NERC2,75.9259259259259
1983-12-04,1983-12-05,1983-12-05,275.099555040079,2,NERC2,81.4814814814815
1983-12-20,1983-12-23,1983-12-21,275.776050438289,4,NERC2,88.8888888888889
1984-01-14,1984-01-20,1984-01-18,274.594873824024,7,NERC2,96.2962962962963
1984-02-17,1984-02-18,1984-02-17,274.800420786921,2,NERC2,85.1851851851852
1984-02-22,1984-02-26,1984-02-22,276.529915889392,5,NERC2,83.3333333333333
1984-04-26,1984-04-28,1984-04-27,276.074923726172,3,NERC2,81.4814814814815
1984-11-25,1984-11-26,1984-11-26,275.071089125892,2,NERC2,85.1851851851852
1984-12-13,1984-12-26,1984-12-17,273.221769510219,14,NERC2,98.1481481481482
1984-12-28,1984-12-31,1984-12-29,276.384922787847,4,NERC2,87.037037037037
1985-01-01,1985-01-02,1985-01-01,277.207912712184,2,NERC2,72.2222222222222
1985-01-09,1985-01-14,1985-01-12,276.481938545685,6,NERC2,92.5925925925926
1985-01-21,1985-01-25,1985-01-24,276.439409374572,5,NERC2,90.7407407407407
1985-01-27,1985-02-07,1985-02-01,272.204099838842,12,NERC2,98.1481481481482
1985-02-09,1985-02-11,1985-02-10,274.911099049762,3,NERC2,87.037037037037
1985-03-02,1985-03-08,1985-03-03,273.788580389513,7,NERC2,98.1481481481482
1985-03-29,1985-03-30,1985-03-29,275.390350741498,2,NERC2,75.9259259259259
1985-11-11,1985-11-15,1985-11-13,273.137485274701,5,NERC2,98.1481481481482
1985-11-18,1985-11-22,1985-11-19,274.552729123644,5,NERC2,94.4444444444444
1985-11-30,1985-12-01,1985-11-30,277.429038525212,2,NERC2,68.5185185185185
1985-12-08,1985-12-14,1985-12-12,273.483377010047,7,NERC2,100
1986-02-06,1986-02-11,1986-02-09,274.408064711572,6,NERC2,98.1481481481482
1986-03-17,1986-03-18,1986-03-17,276.932115736906,2,NERC2,68.5185185185185
1986-12-09,1986-12-12,1986-12-11,276.972838002655,4,NERC2,85.1851851851852
1987-01-05,1987-01-10,1987-01-08,274.695031612846,6,NERC2,94.4444444444444
1987-01-14,1987-01-22,1987-01-16,271.103338618489,9,NERC2,98.1481481481482
1987-02-18,1987-02-28,1987-02-26,273.729562410626,11,NERC2,98.1481481481482
1987-03-15,1987-03-16,1987-03-16,276.409367967535,2,NERC2,79.6296296296296
1987-03-19,1987-03-24,1987-03-22,275.209241780604,6,NERC2,94.4444444444444
1987-12-13,1987-12-21,1987-12-14,272.874595364845,9,NERC2,98.1481481481482
1987-12-23,1987-12-31,1987-12-25,271.451932017159,9,NERC2,98.1481481481482
1988-01-01,1988-01-02,1988-01-01,274.252352904969,2,NERC2,94.4444444444444
1988-01-06,1988-01-07,1988-01-07,276.799284761112,2,NERC2,75.9259259259259
1988-01-12,1988-01-13,1988-01-12,276.166775042078,2,NERC2,87.037037037037
1988-01-18,1988-01-22,1988-01-19,274.394817811686,5,NERC2,98.1481481481482
1988-01-31,1988-02-05,1988-02-02,275.73049421877,6,NERC2,94.4444444444444
1988-03-10,1988-03-12,1988-03-11,275.915532732619,3,NERC2,85.1851851851852
1988-11-18,1988-11-20,1988-11-18,275.282009252241,3,NERC2,87.037037037037
1988-11-24,1988-11-25,1988-11-25,277.339256122217,2,NERC2,57.4074074074074
1988-12-18,1988-12-31,1988-12-29,271.324255023131,14,NERC2,100
1989-01-01,1989-01-03,1989-01-01,274.644232963208,3,NERC2,90.7407407407407
1989-01-05,1989-01-09,1989-01-08,272.183664606361,5,NERC2,98.1481481481482
1989-01-11,1989-01-16,1989-01-15,274.387205177849,6,NERC2,98.1481481481482
1989-01-24,1989-01-29,1989-01-24,276.010009903743,6,NERC2,94.4444444444444
1989-02-02,1989-02-16,1989-02-06,268.491299069298,15,NERC2,100
1989-03-03,1989-03-04,1989-03-03,275.031735955757,2,NERC2,92.5925925925926
1989-11-27,1989-11-28,1989-11-27,277.170411047251,2,NERC2,83.3333333333333
1989-12-11,1989-12-12,1989-12-12,276.351854121198,2,NERC2,64.8148148148148
1989-12-17,1989-12-21,1989-12-19,276.672497011527,5,NERC2,94.4444444444444
1990-01-02,1990-01-05,1990-01-03,274.910231557479,4,NERC2,94.4444444444444
1990-01-16,1990-01-21,1990-01-18,274.559137651304,6,NERC2,98.1481481481482
1990-01-31,1990-02-09,1990-02-05,274.639297502503,10,NERC2,96.2962962962963
1990-02-13,1990-02-21,1990-02-15,270.030296345686,9,NERC2,100
1990-03-05,1990-03-06,1990-03-05,277.121004994393,2,NERC2,68.5185185185185
1990-03-11,1990-03-14,1990-03-13,273.086285160288,4,NERC2,98.1481481481482
1990-11-26,1990-11-28,1990-11-27,274.960440134289,3,NERC2,88.8888888888889
1990-12-13,1990-12-31,1990-12-22,264.787754048222,19,NERC2,100
1991-01-08,1991-01-10,1991-01-10,276.906623463064,3,NERC2,74.0740740740741
1991-01-21,1991-01-30,1991-01-29,275.575894735539,10,NERC2,94.4444444444444
1991-03-06,1991-03-07,1991-03-07,275.92272992694,2,NERC2,88.8888888888889
1991-03-11,1991-03-12,1991-03-11,276.30575589817,2,NERC2,79.6296296296296
1991-03-14,1991-03-17,1991-03-16,274.779483087689,4,NERC2,92.5925925925926
1991-03-21,1991-03-24,1991-03-22,275.693155048038,4,NERC2,87.037037037037
1991-03-26,1991-03-28,1991-03-28,276.276547939538,3,NERC2,85.1851851851852
1991-11-28,1991-12-02,1991-11-30,274.825941532273,5,NERC2,85.1851851851852
1991-12-19,1991-12-20,1991-12-20,277.125256010219,2,NERC2,87.037037037037
1992-01-06,1992-01-09,1992-01-08,275.852593375384,4,NERC2,92.5925925925926
1992-01-12,1992-01-14,1992-01-12,275.909399643564,3,NERC2,88.8888888888889
1992-11-23,1992-11-24,1992-11-24,277.107495268633,2,NERC2,77.7777777777778
1992-12-05,1992-12-06,1992-12-05,275.89243388112,2,NERC2,75.9259259259259
1992-12-12,1992-12-22,1992-12-19,273.514820506407,11,NERC2,98.1481481481482
1992-12-30,1992-12-31,1992-12-31,277.055805093071,2,NERC2,83.3333333333333
1993-01-02,1993-01-06,1993-01-03,273.062987657887,5,NERC2,100
1993-01-11,1993-01-12,1993-01-11,274.552757895785,2,NERC2,96.2962962962963
1993-01-30,1993-02-01,1993-02-01,277.387724633546,3,NERC2,70.3703703703704
1993-02-15,1993-02-16,1993-02-16,277.090061501906,2,NERC2,77.7777777777778
1993-02-21,1993-02-22,1993-02-22,276.741457733516,2,NERC2,87.037037037037
1993-02-24,1993-02-25,1993-02-25,275.608958161023,2,NERC2,85.1851851851852
1993-02-27,1993-03-01,1993-02-28,275.916291641937,3,NERC2,88.8888888888889
1993-11-24,1993-11-25,1993-11-25,277.151558349768,2,NERC2,85.1851851851852
1993-12-15,1993-12-22,1993-12-16,275.411152792849,8,NERC2,94.4444444444444
1994-01-06,1994-01-07,1994-01-06,277.185947879657,2,NERC2,77.7777777777778
1994-01-26,1994-02-02,1994-01-28,275.566362947716,8,NERC2,94.4444444444444
1994-02-11,1994-02-13,1994-02-12,276.047559624748,3,NERC2,88.8888888888889
1994-02-18,1994-02-23,1994-02-19,275.13752105867,6,NERC2,94.4444444444444
1994-11-03,1994-11-04,1994-11-04,276.237673701612,2,NERC2,77.7777777777778
1994-11-11,1994-11-14,1994-11-13,276.318651160781,4,NERC2,90.7407407407407
1994-11-17,1994-11-23,1994-11-19,273.353406989552,7,NERC2,94.4444444444444
1994-11-27,1994-11-29,1994-11-27,274.754374913887,3,NERC2,83.3333333333333
1994-12-07,1994-12-11,1994-12-09,275.211318440615,5,NERC2,92.5925925925926
1994-12-14,1994-12-15,1994-12-14,276.285009250763,2,NERC2,81.4814814814815
1994-12-29,1994-12-31,1994-12-30,275.343488957019,3,NERC2,94.4444444444444
1995-01-16,1995-01-19,1995-01-17,274.872534747813,4,NERC2,94.4444444444444
1995-03-24,1995-03-27,1995-03-24,275.041901647854,4,NERC2,98.1481481481482
1995-04-14,1995-04-17,1995-04-15,277.337218871832,4,NERC2,85.1851851851852
1995-12-16,1995-12-25,1995-12-21,275.876952903094,10,NERC2,88.8888888888889
1996-01-22,1996-01-26,1996-01-23,274.64749239761,5,NERC2,96.2962962962963
1996-02-22,1996-02-29,1996-02-27,273.590509597304,8,NERC2,98.1481481481482
1997-01-06,1997-01-07,1997-01-06,275.161592722047,2,NERC2,79.6296296296296
1997-01-13,1997-01-16,1997-01-14,274.014624276856,4,NERC2,92.5925925925926
1997-02-05,1997-02-06,1997-02-06,277.311006877156,2,NERC2,79.6296296296296
1997-02-23,1997-02-25,1997-02-25,276.72239716545,3,NERC2,77.7777777777778
1997-02-28,1997-03-01,1997-02-28,276.227956551018,2,NERC2,83.3333333333333
1997-03-03,1997-03-04,1997-03-04,276.604451042495,2,NERC2,81.4814814814815
1997-04-01,1997-04-02,1997-04-02,276.87856615465,2,NERC2,75.9259259259259
1997-12-09,1997-12-12,1997-12-09,275.591791001746,4,NERC2,88.8888888888889
1997-12-21,1997-12-27,1997-12-25,274.911665346779,7,NERC2,94.4444444444444
1998-01-05,1998-01-06,1998-01-05,275.455547139963,2,NERC2,94.4444444444444
1998-01-20,1998-01-21,1998-01-21,276.284720190021,2,NERC2,79.6296296296296
1998-02-09,1998-02-10,1998-02-10,277.389842223408,2,NERC2,81.4814814814815
1998-02-20,1998-02-21,1998-02-20,276.709022553569,2,NERC2,72.2222222222222
1998-02-25,1998-02-26,1998-02-25,276.095985503588,2,NERC2,88.8888888888889
1998-03-04,1998-03-07,1998-03-07,275.501318657681,4,NERC2,85.1851851851852
1998-03-29,1998-04-02,1998-03-29,274.694697137507,5,NERC2,88.8888888888889
1998-04-13,1998-04-16,1998-04-15,275.979479345347,4,NERC2,87.037037037037
1998-12-04,1998-12-10,1998-12-07,274.451778331946,7,NERC2,96.2962962962963
1998-12-20,1998-12-25,1998-12-21,270.936645205287,6,NERC2,100
1999-01-25,1999-01-29,1999-01-27,274.732604899985,5,NERC2,98.1481481481482
1999-02-01,1999-02-02,1999-02-01,275.828071143795,2,NERC2,87.037037037037
1999-02-05,1999-02-06,1999-02-06,277.508385263379,2,NERC2,70.3703703703704
1999-02-10,1999-02-12,1999-02-10,273.34367991254,3,NERC2,98.1481481481482
1999-03-04,1999-03-12,1999-03-10,274.993449532107,9,NERC2,98.1481481481482
1999-03-31,1999-04-10,1999-04-09,273.934540184082,11,NERC2,98.1481481481482
1999-12-10,1999-12-11,1999-12-10,275.902336706834,2,NERC2,83.3333333333333
1999-12-14,1999-12-15,1999-12-14,276.969492014637,2,NERC2,81.4814814814815
2000-01-01,2000-01-03,2000-01-02,275.083514878519,3,NERC2,92.5925925925926
2000-02-17,2000-02-18,2000-02-17,276.974124493361,2,NERC2,75.9259259259259
2000-03-06,2000-03-07,2000-03-06,275.916549375177,2,NERC2,79.6296296296296
2000-03-09,2000-03-10,2000-03-09,277.394017209477,2,NERC2,62.962962962963
2000-11-10,2000-11-18,2000-11-12,275.056467118034,9,NERC2,96.2962962962963
2000-12-12,2000-12-13,2000-12-13,276.146617609937,2,NERC2,68.5185185185185
2001-01-12,2001-01-18,2001-01-16,273.572184319174,7,NERC2,96.2962962962963
2001-01-25,2001-02-01,2001-01-28,274.847657956971,8,NERC2,98.1481481481482
2001-02-07,2001-02-16,2001-02-08,273.640886837869,10,NERC2,98.1481481481482
2001-02-23,2001-02-24,2001-02-24,275.875197305452,2,NERC2,92.5925925925926
2001-02-28,2001-03-01,2001-03-01,276.188196653033,2,NERC2,77.7777777777778
2001-03-10,2001-03-11,2001-03-10,276.332501033864,2,NERC2,62.962962962963
2001-04-03,2001-04-06,2001-04-04,276.854709916604,4,NERC2,87.037037037037
2001-04-08,2001-04-12,2001-04-08,274.920279422471,5,NERC2,90.7407407407407
2001-11-26,2001-11-28,2001-11-27,275.532801898182,3,NERC2,90.7407407407407
2001-12-04,2001-12-05,2001-12-04,276.063053164551,2,NERC2,83.3333333333333
2001-12-10,2001-12-13,2001-12-11,275.547362348594,4,NERC2,92.5925925925926
2001-12-15,2001-12-16,2001-12-15,274.59702634972,2,NERC2,79.6296296296296
2002-01-15,2002-01-20,2002-01-18,274.869945935392,6,NERC2,94.4444444444444
2002-01-22,2002-01-24,2002-01-23,273.770532808031,3,NERC2,96.2962962962963
2002-01-27,2002-02-04,2002-01-30,272.109123654143,9,NERC2,100
2002-03-02,2002-03-03,2002-03-03,277.35756327206,2,NERC2,61.1111111111111
2002-03-08,2002-03-09,2002-03-08,275.47272843576,2,NERC2,87.037037037037
2002-03-14,2002-03-19,2002-03-18,274.31136226722,6,NERC2,98.1481481481482
2002-04-16,2002-04-19,2002-04-18,276.646794725745,4,NERC2,77.7777777777778
2002-12-18,2002-12-26,2002-12-24,274.846292356317,9,NERC2,94.4444444444444
2003-02-05,2003-02-09,2003-02-07,275.971818189207,5,NERC2,88.8888888888889
2003-02-28,2003-03-02,2003-02-28,276.600376370519,3,NERC2,88.8888888888889
2003-03-04,2003-03-05,2003-03-05,277.106437070251,2,NERC2,66.6666666666667
2003-04-03,2003-04-06,2003-04-05,275.83366145993,4,NERC2,90.7407407407407
2003-11-22,2003-11-26,2003-11-22,276.1278801763,5,NERC2,90.7407407407407
2003-12-15,2003-12-16,2003-12-15,275.659648554822,2,NERC2,87.037037037037
2003-12-26,2003-12-31,2003-12-27,273.988848780112,6,NERC2,98.1481481481482
2004-01-03,2004-01-06,2004-01-04,274.056980704809,4,NERC2,96.2962962962963
2004-01-20,2004-01-22,2004-01-21,276.992310354516,3,NERC2,74.0740740740741
2004-01-25,2004-01-26,2004-01-26,276.445248416746,2,NERC2,85.1851851851852
2004-01-31,2004-02-01,2004-01-31,276.52484605008,2,NERC2,85.1851851851852
2004-02-04,2004-02-06,2004-02-04,276.522772855219,3,NERC2,81.4814814814815
2004-02-08,2004-02-10,2004-02-09,276.565198025692,3,NERC2,79.6296296296296
2004-02-27,2004-02-29,2004-02-28,276.167656161339,3,NERC2,87.037037037037
2004-11-21,2004-11-22,2004-11-22,277.082803862473,2,NERC2,53.7037037037037
2004-11-28,2004-12-06,2004-11-29,274.677261710941,9,NERC2,94.4444444444444
2004-12-23,2004-12-24,2004-12-24,277.492194275401,2,NERC2,53.7037037037037
2005-01-01,2005-01-02,2005-01-01,277.219989934222,2,NERC2,66.6666666666667
2005-01-04,2005-01-07,2005-01-06,275.798820908335,4,NERC2,94.4444444444444
2005-01-12,2005-01-14,2005-01-12,275.7524045281,3,NERC2,87.037037037037
2005-01-29,2005-01-30,2005-01-30,277.286105361733,2,NERC2,79.6296296296296
2005-11-27,2005-11-28,2005-11-27,276.294502633525,2,NERC2,81.4814814814815
2005-12-04,2005-12-06,2005-12-04,276.704617160571,3,NERC2,83.3333333333333
2005-12-16,2005-12-17,2005-12-16,275.936843875042,2,NERC2,92.5925925925926
2006-01-15,2006-01-16,2006-01-16,275.038130214159,2,NERC2,96.2962962962963
2006-01-19,2006-01-22,2006-01-20,276.027209406551,4,NERC2,88.8888888888889
2006-02-15,2006-02-22,2006-02-20,273.449428953783,8,NERC2,98.1481481481482
2006-03-04,2006-03-05,2006-03-04,275.292168782173,2,NERC2,75.9259259259259
2006-03-08,2006-03-15,2006-03-12,273.751830349973,8,NERC2,98.1481481481482
2006-03-18,2006-03-22,2006-03-19,275.742349308101,5,NERC2,92.5925925925926
2006-11-28,2006-11-30,2006-11-29,274.405855596735,3,NERC2,94.4444444444444
2006-12-17,2006-12-21,2006-12-18,273.637508058176,5,NERC2,98.1481481481482
