start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-04-19,1980-04-22,1980-04-21,302.593101265823,4,NERC18,90.7172995780591
1980-05-02,1980-05-05,1980-05-04,299.857405063291,4,NERC18,76.1603375527426
1980-07-13,1980-07-15,1980-07-14,307.19776371308,3,NERC18,42.1940928270042
1980-09-06,1980-09-08,1980-09-08,306.228565400844,3,NERC18,50.42194092827
1980-10-07,1980-10-09,1980-10-07,300.279894514768,3,NERC18,51.6877637130802
1981-01-22,1981-01-25,1981-01-24,280.3294092827,4,NERC18,75.7383966244726
1981-02-15,1981-02-24,1981-02-20,282.94246835443,10,NERC18,81.2236286919831
1981-03-27,1981-03-29,1981-03-28,289.714008438819,3,NERC18,32.4894514767933
1981-07-06,1981-07-08,1981-07-08,307.255569620253,3,NERC18,45.5696202531646
1981-07-11,1981-07-13,1981-07-12,308.636540084388,3,NERC18,47.8902953586498
1981-11-13,1981-11-16,1981-11-14,287.467869198312,4,NERC18,57.5949367088608
1982-12-01,1982-12-03,1982-12-02,284.090337552743,3,NERC18,48.5232067510549
1982-12-22,1982-12-24,1982-12-23,276.326097046414,3,NERC18,26.3713080168776
1983-03-01,1983-03-06,1983-03-03,284.107278481013,6,NERC18,58.8607594936709
1983-07-19,1983-07-21,1983-07-19,307.658080168776,3,NERC18,60.126582278481
1983-08-15,1983-08-19,1983-08-16,308.241540084388,5,NERC18,51.8987341772152
1984-08-27,1984-08-29,1984-08-28,309.844599156118,3,NERC18,52.7426160337553
1985-04-17,1985-04-21,1985-04-18,300.320063291139,5,NERC18,82.9113924050633
1985-05-08,1985-05-10,1985-05-09,301.407320675105,3,NERC18,72.9957805907173
1986-03-28,1986-03-31,1986-03-31,292.4444092827,4,NERC18,57.8059071729958
1987-01-31,1987-02-02,1987-02-02,277.173185654008,3,NERC18,44.0928270042194
1987-03-04,1987-03-08,1987-03-07,286.886371308017,5,NERC18,63.5021097046414
1987-04-17,1987-04-20,1987-04-19,299.955126582278,4,NERC18,95.9915611814346
1987-05-08,1987-05-11,1987-05-10,302.13835443038,4,NERC18,90.084388185654
1987-05-13,1987-05-17,1987-05-16,302.290189873418,5,NERC18,52.1097046413502
1987-06-12,1987-06-17,1987-06-14,305.95746835443,6,NERC18,81.2236286919831
1987-07-28,1987-08-02,1987-07-31,309.455506329114,6,NERC18,73.8396624472574
1988-05-26,1988-05-31,1988-05-28,303.565189873418,6,NERC18,92.8270042194093
1988-06-05,1988-06-08,1988-06-07,305.920358649789,4,NERC18,59.493670886076
1988-06-18,1988-06-25,1988-06-21,311.140084388186,8,NERC18,94.9367088607595
1988-07-04,1988-07-07,1988-07-06,309.96135021097,4,NERC18,92.8270042194093
1988-07-13,1988-07-17,1988-07-15,310.862890295359,5,NERC18,79.3248945147679
1988-07-27,1988-08-03,1988-07-31,312.121582278481,8,NERC18,93.0379746835443
1988-08-10,1988-08-18,1988-08-16,312.834451476793,9,NERC18,93.8818565400844
1989-01-17,1989-01-19,1989-01-19,274.425464135021,3,NERC18,35.2320675105485
1989-04-21,1989-04-25,1989-04-22,297.986097046413,5,NERC18,46.8354430379747
1989-06-19,1989-06-21,1989-06-20,306.079451476793,3,NERC18,50.210970464135
1989-07-02,1989-07-10,1989-07-09,310.99970464135,9,NERC18,83.7552742616034
1989-08-02,1989-08-05,1989-08-04,310.159135021097,4,NERC18,67.7215189873418
1989-10-22,1989-10-27,1989-10-25,297.515780590717,6,NERC18,96.4135021097047
1990-04-21,1990-04-25,1990-04-23,300.857299578059,5,NERC18,95.1476793248945
1990-07-02,1990-07-04,1990-07-03,309.644662447257,3,NERC18,31.6455696202532
1990-09-04,1990-09-06,1990-09-05,306.735569620253,3,NERC18,52.1097046413502
1990-10-30,1990-11-01,1990-11-01,293.667974683544,3,NERC18,44.9367088607595
1990-11-19,1990-11-22,1990-11-21,286.942784810127,4,NERC18,48.7341772151899
1991-02-03,1991-02-05,1991-02-05,275.657172995781,3,NERC18,25.5274261603376
1991-04-03,1991-04-08,1991-04-06,299.731075949367,6,NERC18,91.7721518987342
1991-05-11,1991-05-15,1991-05-14,301.764831223629,5,NERC18,80.8016877637131
1991-08-24,1991-08-29,1991-08-25,308.73,6,NERC18,75.5274261603376
1992-03-01,1992-03-05,1992-03-01,282.597995780591,5,NERC18,43.2489451476793
1992-04-29,1992-05-02,1992-05-01,301.473270042194,4,NERC18,75.3164556962025
1992-05-19,1992-05-21,1992-05-20,301.466687763713,3,NERC18,47.4683544303798
1992-10-22,1992-10-25,1992-10-22,295.996518987342,4,NERC18,57.5949367088608
1994-12-25,1994-12-27,1994-12-27,276.210506329114,3,NERC18,39.873417721519
1995-03-12,1995-03-19,1995-03-16,288.736582278481,8,NERC18,71.7299578059072
1996-02-07,1996-02-10,1996-02-09,276.808523206751,4,NERC18,27.6371308016878
1996-05-17,1996-05-19,1996-05-18,302.590675105485,3,NERC18,64.9789029535865
1996-10-12,1996-10-14,1996-10-12,297.228902953586,3,NERC18,45.5696202531646
1997-10-02,1997-10-07,1997-10-02,303.10776371308,6,NERC18,62.4472573839663
1998-02-21,1998-02-26,1998-02-24,280.788966244726,6,NERC18,61.3924050632912
1998-05-17,1998-05-19,1998-05-18,303.029725738397,3,NERC18,71.5189873417722
1998-11-26,1998-12-05,1998-11-29,284.722109704641,10,NERC18,78.6919831223629
1998-12-11,1998-12-15,1998-12-14,280.969894514768,5,NERC18,73.8396624472574
1999-02-07,1999-02-11,1999-02-10,279.018755274262,5,NERC18,45.5696202531646
1999-07-28,1999-07-30,1999-07-29,309.146033755274,3,NERC18,59.915611814346
1999-11-07,1999-11-10,1999-11-08,294.382299578059,4,NERC18,73.8396624472574
1999-11-12,1999-11-15,1999-11-13,292.875210970464,4,NERC18,55.2742616033755
1999-12-01,1999-12-03,1999-12-01,280.603544303797,3,NERC18,39.662447257384
1999-12-28,1999-12-31,1999-12-29,278.924662447257,4,NERC18,40.295358649789
2000-01-08,2000-01-10,2000-01-08,275.615168776371,3,NERC18,47.0464135021097
2000-02-21,2000-03-01,2000-02-28,284.159535864979,10,NERC18,76.5822784810127
2000-03-03,2000-03-08,2000-03-07,293.359810126582,6,NERC18,93.2489451476793
2000-05-03,2000-05-07,2000-05-05,301.91694092827,5,NERC18,90.084388185654
2000-06-08,2000-06-10,2000-06-08,306.629219409283,3,NERC18,64.1350210970464
2000-08-10,2000-08-15,2000-08-14,309.450253164557,6,NERC18,64.3459915611814
2000-09-29,2000-10-01,2000-09-29,300.172215189873,3,NERC18,43.2489451476793
2000-10-18,2000-10-21,2000-10-19,298.096856540084,4,NERC18,60.126582278481
2000-10-24,2000-10-26,2000-10-24,293.83611814346,3,NERC18,52.3206751054852
2001-04-26,2001-05-01,2001-04-29,298.755147679325,6,NERC18,78.4810126582278
2001-05-14,2001-05-16,2001-05-15,303.30552742616,3,NERC18,65.4008438818566
2001-08-03,2001-08-08,2001-08-07,308.669324894515,6,NERC18,72.7848101265823
2001-11-03,2001-11-07,2001-11-05,291.63829113924,5,NERC18,55.9071729957806
2001-11-12,2001-11-18,2001-11-15,291.422215189873,7,NERC18,87.3417721518987
2001-11-21,2001-11-23,2001-11-21,285.989388185654,3,NERC18,51.4767932489452
2002-01-08,2002-01-11,2002-01-08,278.58335443038,4,NERC18,44.5147679324895
2002-01-25,2002-01-27,2002-01-26,278.136308016878,3,NERC18,56.3291139240506
2002-02-17,2002-02-19,2002-02-18,278.790801687764,3,NERC18,33.3333333333333
2002-02-22,2002-02-24,2002-02-23,281.041919831224,3,NERC18,32.7004219409283
2002-04-14,2002-04-18,2002-04-16,299.295886075949,5,NERC18,78.6919831223629
2002-05-29,2002-06-01,2002-05-30,303.522067510549,4,NERC18,63.5021097046414
2002-06-22,2002-06-26,2002-06-24,306.142995780591,5,NERC18,72.5738396624473
2002-06-28,2002-07-02,2002-06-30,308.934050632911,5,NERC18,77.8481012658228
2002-07-16,2002-07-21,2002-07-20,309.682869198312,6,NERC18,47.8902953586498
2002-07-30,2002-08-01,2002-07-31,309.596919831224,3,NERC18,62.2362869198312
2002-09-04,2002-09-09,2002-09-07,308.273016877637,6,NERC18,80.8016877637131
2002-12-13,2002-12-15,2002-12-14,279.304746835443,3,NERC18,55.6962025316456
2002-12-28,2002-12-30,2002-12-28,277.859599156118,3,NERC18,49.1561181434599
