start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-04-19,1980-04-22,1980-04-21,302.947588699828,4,NERC18,90.7172995780591
1980-05-02,1980-05-05,1980-05-04,300.015097967826,4,NERC18,74.8945147679325
1980-07-13,1980-07-15,1980-07-14,307.255693983143,3,NERC18,41.9831223628692
1980-09-06,1980-09-08,1980-09-08,306.417272479525,3,NERC18,48.9451476793249
1980-10-07,1980-10-09,1980-10-07,300.430112748711,3,NERC18,50
1981-01-22,1981-01-25,1981-01-24,280.312652410922,4,NERC18,76.3713080168776
1981-02-15,1981-02-24,1981-02-20,282.957200983763,10,NERC18,81.4345991561182
1981-03-27,1981-03-29,1981-03-28,289.852770896894,3,NERC18,32.0675105485232
1981-04-26,1981-04-28,1981-04-27,299.453829632161,3,NERC18,46.8354430379747
1981-07-06,1981-07-08,1981-07-08,307.375983763036,3,NERC18,42.4050632911392
1981-07-11,1981-07-13,1981-07-12,308.934455978822,3,NERC18,47.2573839662447
1981-11-13,1981-11-16,1981-11-14,287.610281046771,4,NERC18,57.3839662447257
1982-12-01,1982-12-03,1982-12-02,284.173244278701,3,NERC18,49.1561181434599
1982-12-22,1982-12-24,1982-12-23,276.195563283185,3,NERC18,26.5822784810127
1983-03-01,1983-03-06,1983-03-03,284.107014482398,6,NERC18,58.8607594936709
1983-07-19,1983-07-21,1983-07-19,307.740887221658,3,NERC18,58.2278481012658
1983-08-15,1983-08-19,1983-08-16,308.453282516501,5,NERC18,50
1984-08-27,1984-08-29,1984-08-28,310.07580158723,3,NERC18,50.42194092827
1985-04-17,1985-04-21,1985-04-18,300.544275260062,5,NERC18,82.7004219409283
1985-05-08,1985-05-10,1985-05-09,301.554060956777,3,NERC18,70.253164556962
1986-03-28,1986-03-31,1986-03-31,292.51481097355,4,NERC18,57.8059071729958
1987-01-31,1987-02-02,1987-02-02,277.173627640981,3,NERC18,44.0928270042194
1987-03-04,1987-03-08,1987-03-07,287.069557096741,5,NERC18,63.5021097046414
1987-04-17,1987-04-20,1987-04-19,300.169107412009,4,NERC18,95.5696202531646
1987-05-08,1987-05-11,1987-05-10,302.358381932879,4,NERC18,88.1856540084388
1987-05-13,1987-05-17,1987-05-16,302.456349507865,5,NERC18,50.6329113924051
1987-06-12,1987-06-17,1987-06-14,306.055815519005,6,NERC18,79.535864978903
1987-07-28,1987-08-02,1987-07-31,309.790775895369,6,NERC18,72.5738396624473
1988-05-26,1988-05-31,1988-05-28,303.83291791281,6,NERC18,91.1392405063291
1988-06-05,1988-06-08,1988-06-07,306.089801332045,4,NERC18,52.9535864978903
1988-06-18,1988-06-25,1988-06-21,311.418338828602,8,NERC18,94.7257383966245
1988-07-04,1988-07-07,1988-07-06,310.222470193242,4,NERC18,92.4050632911393
1988-07-13,1988-07-17,1988-07-15,311.088440039867,5,NERC18,78.2700421940928
1988-07-26,1988-08-03,1988-07-31,312.368588427454,9,NERC18,92.4050632911393
1988-08-10,1988-08-18,1988-08-16,313.043559097721,9,NERC18,93.6708860759494
1989-01-17,1989-01-19,1989-01-19,274.398387383475,3,NERC18,36.0759493670886
1989-04-21,1989-04-25,1989-04-22,298.159079295398,5,NERC18,45.7805907172996
1989-06-19,1989-06-21,1989-06-20,306.310594625513,3,NERC18,47.8902953586498
1989-07-02,1989-07-10,1989-07-09,311.28199948412,9,NERC18,83.3333333333333
1989-08-02,1989-08-05,1989-08-04,310.475473523602,4,NERC18,66.4556962025316
1989-10-22,1989-10-27,1989-10-25,297.621775013408,6,NERC18,96.4135021097047
1990-04-21,1990-04-25,1990-04-23,301.120796539899,5,NERC18,94.9367088607595
1990-07-02,1990-07-04,1990-07-03,309.872286603721,3,NERC18,30.8016877637131
1990-09-04,1990-09-06,1990-09-05,306.931025410396,3,NERC18,51.4767932489452
1990-10-30,1990-11-01,1990-10-31,293.736613197379,3,NERC18,43.0379746835443
1990-11-19,1990-11-22,1990-11-21,287.174485470782,4,NERC18,48.7341772151899
1991-02-03,1991-02-05,1991-02-05,275.519655825728,3,NERC18,25.5274261603376
1991-04-03,1991-04-08,1991-04-06,299.857997767025,6,NERC18,91.5611814345992
1991-05-11,1991-05-15,1991-05-14,301.917914989127,5,NERC18,79.957805907173
1991-07-16,1991-07-18,1991-07-17,307.288717620763,3,NERC18,43.0379746835443
1991-08-24,1991-08-29,1991-08-25,308.935687288589,6,NERC18,73.6286919831224
1992-02-01,1992-02-03,1992-02-02,277.460790745946,3,NERC18,31.0126582278481
1992-03-01,1992-03-04,1992-03-01,282.497102628526,4,NERC18,43.2489451476793
1992-04-29,1992-05-02,1992-05-01,301.47967644927,4,NERC18,75.3164556962025
1992-05-19,1992-05-21,1992-05-20,301.548744628181,3,NERC18,44.9367088607595
1992-10-22,1992-10-25,1992-10-22,296.157266264876,4,NERC18,57.1729957805907
1994-12-25,1994-12-27,1994-12-27,276.075867228381,3,NERC18,39.873417721519
1995-03-12,1995-03-19,1995-03-16,288.98412076766,8,NERC18,71.5189873417722
1996-02-07,1996-02-10,1996-02-09,276.629913159642,4,NERC18,27.8481012658228
1996-05-17,1996-05-19,1996-05-18,302.717071116115,3,NERC18,64.5569620253165
1996-10-12,1996-10-14,1996-10-12,297.354779933439,3,NERC18,45.1476793248945
1997-10-02,1997-10-07,1997-10-02,303.230757537048,6,NERC18,61.6033755274262
1998-02-21,1998-02-26,1998-02-24,280.787450650003,6,NERC18,61.6033755274262
1998-05-17,1998-05-19,1998-05-18,303.122663683075,3,NERC18,69.1983122362869
1998-11-26,1998-12-05,1998-11-29,284.759444784701,10,NERC18,79.1139240506329
1998-12-11,1998-12-15,1998-12-14,280.979404481942,5,NERC18,76.1603375527426
1999-02-07,1999-02-11,1999-02-10,278.990998239364,5,NERC18,45.9915611814346
1999-07-28,1999-07-30,1999-07-29,309.225325436361,3,NERC18,58.2278481012658
1999-11-07,1999-11-10,1999-11-08,294.510610618493,4,NERC18,73.4177215189874
1999-11-12,1999-11-15,1999-11-13,292.941454361228,4,NERC18,55.2742616033755
1999-12-01,1999-12-03,1999-12-01,280.635700982225,3,NERC18,40.084388185654
1999-12-28,1999-12-31,1999-12-29,278.932780284679,4,NERC18,40.295358649789
2000-01-08,2000-01-10,2000-01-08,275.508288048614,3,NERC18,47.2573839662447
2000-02-21,2000-03-01,2000-02-28,284.248191931588,10,NERC18,76.7932489451477
2000-03-03,2000-03-08,2000-03-07,293.54918939539,6,NERC18,93.2489451476793
2000-05-03,2000-05-07,2000-05-05,302.04130677886,5,NERC18,89.662447257384
2000-06-08,2000-06-10,2000-06-08,306.819314791701,3,NERC18,62.6582278481013
2000-08-10,2000-08-15,2000-08-14,309.814537601371,6,NERC18,63.9240506329114
2000-09-29,2000-10-01,2000-09-29,300.342815413196,3,NERC18,42.4050632911392
2000-10-18,2000-10-21,2000-10-19,298.298900637853,4,NERC18,59.704641350211
2000-10-24,2000-10-26,2000-10-24,293.96093824872,3,NERC18,50.210970464135
2001-04-26,2001-05-01,2001-04-29,298.974645654629,6,NERC18,75.9493670886076
2001-05-14,2001-05-16,2001-05-15,303.489201446488,3,NERC18,64.5569620253165
2001-08-03,2001-08-08,2001-08-07,308.710591935706,6,NERC18,70.4641350210971
2001-11-03,2001-11-07,2001-11-05,291.777483488314,5,NERC18,55.4852320675106
2001-11-12,2001-11-18,2001-11-15,291.428552053112,7,NERC18,87.1308016877637
2001-11-21,2001-11-23,2001-11-21,286.03879909465,3,NERC18,51.4767932489452
2002-01-08,2002-01-11,2002-01-08,278.521177838228,4,NERC18,44.7257383966245
2002-01-25,2002-01-27,2002-01-26,277.985921196976,3,NERC18,56.5400843881857
2002-02-17,2002-02-19,2002-02-18,278.772439533772,3,NERC18,33.5443037974684
2002-02-22,2002-02-24,2002-02-23,280.916737913768,3,NERC18,33.1223628691983
2002-04-14,2002-04-18,2002-04-16,299.473127987889,5,NERC18,78.4810126582278
2002-05-29,2002-06-01,2002-05-30,303.734101552599,4,NERC18,61.3924050632912
2002-06-22,2002-06-26,2002-06-24,306.233925889259,5,NERC18,70.8860759493671
2002-06-28,2002-07-02,2002-06-30,308.952004006277,5,NERC18,76.3713080168776
