start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-01-15,1980-01-17,1980-01-15,274.531292619864,3,NERC18,48.3122362869198
1981-01-23,1981-01-26,1981-01-24,280.312652410922,4,NERC18,68.1434599156118
1981-02-15,1981-02-23,1981-02-20,282.957200983763,9,NERC18,95.9915611814346
1981-07-11,1981-07-13,1981-07-12,308.934455978822,3,NERC18,46.8354430379747
1982-12-01,1982-12-05,1982-12-02,284.173244278701,5,NERC18,74.8945147679325
1982-12-22,1982-12-24,1982-12-23,276.195563283185,3,NERC18,49.789029535865
1983-03-01,1983-03-06,1983-03-03,284.107014482398,6,NERC18,96.2025316455696
1983-07-19,1983-07-21,1983-07-19,307.740887221658,3,NERC18,69.1983122362869
1983-08-03,1983-08-06,1983-08-03,306.852573354356,4,NERC18,54.8523206751055
1983-08-16,1983-08-19,1983-08-16,308.453282516501,4,NERC18,62.6582278481013
1983-08-25,1983-08-30,1983-08-25,307.359315855319,6,NERC18,76.3713080168776
1983-09-02,1983-09-04,1983-09-02,308.456954683564,3,NERC18,36.4978902953587
1984-02-11,1984-02-13,1984-02-13,274.757487951159,3,NERC18,54.2194092827004
1984-02-15,1984-02-18,1984-02-15,275.812217025062,4,NERC18,63.5021097046414
1984-10-09,1984-10-15,1984-10-12,295.220322483567,7,NERC18,91.5611814345992
1985-04-18,1985-04-23,1985-04-18,300.544275260062,6,NERC18,70.6751054852321
1985-05-09,1985-05-11,1985-05-09,301.554060956777,3,NERC18,60.5485232067511
1986-02-03,1986-02-05,1986-02-03,273.577411820615,3,NERC18,43.8818565400844
1987-01-12,1987-01-14,1987-01-13,276.779120755493,3,NERC18,48.9451476793249
1987-03-05,1987-03-07,1987-03-07,287.069557096741,3,NERC18,55.9071729957806
1987-04-18,1987-04-20,1987-04-19,300.169107412009,3,NERC18,65.8227848101266
1987-07-28,1987-08-03,1987-07-31,309.790775895369,7,NERC18,82.2784810126582
1987-11-01,1987-11-04,1987-11-02,290.631511795829,4,NERC18,67.2995780590717
1987-12-07,1987-12-09,1987-12-08,276.376541769442,3,NERC18,64.5569620253165
1988-05-28,1988-06-01,1988-05-28,303.83291791281,5,NERC18,57.1729957805907
1988-06-19,1988-06-22,1988-06-21,311.418338828602,4,NERC18,57.1729957805907
1988-07-05,1988-07-07,1988-07-06,310.222470193242,3,NERC18,49.57805907173
1988-08-01,1988-08-03,1988-08-01,311.200171756546,3,NERC18,54.2194092827004
1988-08-11,1988-08-13,1988-08-11,310.905976775341,3,NERC18,58.8607594936709
1989-04-23,1989-04-27,1989-04-24,297.647973427375,5,NERC18,57.5949367088608
1989-10-25,1989-10-28,1989-10-25,297.621775013408,4,NERC18,74.0506329113924
1990-03-11,1990-03-14,1990-03-12,285.702961468586,4,NERC18,65.6118143459916
1990-04-21,1990-04-26,1990-04-23,301.120796539899,6,NERC18,96.6244725738397
1991-02-03,1991-02-06,1991-02-05,275.519655825728,4,NERC18,64.1350210970464
1991-04-04,1991-04-08,1991-04-06,299.857997767025,5,NERC18,90.295358649789
1991-05-10,1991-05-16,1991-05-14,301.917914989127,7,NERC18,90.295358649789
