start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-01-15,1980-01-17,1980-01-15,274.485949367089,3,NERC18,46.4135021097046
1981-01-23,1981-01-26,1981-01-24,280.3294092827,4,NERC18,66.4556962025316
1981-02-15,1981-02-23,1981-02-20,282.94246835443,9,NERC18,94.9367088607595
1981-07-11,1981-07-13,1981-07-12,308.636540084388,3,NERC18,47.8902953586498
1981-11-14,1981-11-16,1981-11-14,287.467869198312,3,NERC18,27.6371308016878
1982-12-01,1982-12-05,1982-12-02,284.090337552743,5,NERC18,74.0506329113924
1982-12-22,1982-12-24,1982-12-23,276.326097046414,3,NERC18,48.3122362869198
1983-02-13,1983-02-16,1983-02-13,274.649493670886,4,NERC18,42.8270042194093
1983-03-01,1983-03-06,1983-03-03,284.107278481013,6,NERC18,95.9915611814346
1983-07-19,1983-07-21,1983-07-19,307.658080168776,3,NERC18,69.831223628692
1983-08-03,1983-08-06,1983-08-03,306.69805907173,4,NERC18,56.1181434599156
1983-08-16,1983-08-19,1983-08-16,308.241540084388,4,NERC18,63.7130801687764
1983-08-25,1983-08-30,1983-08-25,307.159789029536,6,NERC18,76.5822784810127
1983-09-02,1983-09-04,1983-09-02,308.265485232068,3,NERC18,37.9746835443038
1984-02-11,1984-02-13,1984-02-13,274.835759493671,3,NERC18,52.9535864978903
1984-02-15,1984-02-17,1984-02-15,275.762489451477,3,NERC18,56.7510548523207
1984-10-09,1984-10-15,1984-10-12,295.103966244726,7,NERC18,91.5611814345992
1985-04-18,1985-04-23,1985-04-18,300.320063291139,6,NERC18,71.3080168776371
1985-05-09,1985-05-11,1985-05-09,301.407320675105,3,NERC18,62.2362869198312
1986-02-03,1986-02-05,1986-02-03,273.550654008439,3,NERC18,42.6160337552743
1986-10-21,1986-10-23,1986-10-21,292.794514767932,3,NERC18,53.1645569620253
1987-01-12,1987-01-14,1987-01-13,276.786540084388,3,NERC18,48.7341772151899
1987-03-05,1987-03-07,1987-03-07,286.886371308017,3,NERC18,55.9071729957806
1987-04-18,1987-04-20,1987-04-19,299.955126582278,3,NERC18,67.0886075949367
1987-07-29,1987-08-03,1987-07-31,309.455506329114,6,NERC18,83.5443037974684
1987-11-01,1987-11-04,1987-11-02,290.502489451477,4,NERC18,67.5105485232068
1987-12-07,1987-12-09,1987-12-08,276.502362869198,3,NERC18,63.5021097046414
1988-05-28,1988-06-01,1988-05-28,303.565189873418,5,NERC18,58.8607594936709
1988-06-19,1988-06-22,1988-06-21,311.140084388186,4,NERC18,59.915611814346
1988-07-05,1988-07-07,1988-07-06,309.96135021097,3,NERC18,50.42194092827
1988-08-01,1988-08-03,1988-08-01,310.991181434599,3,NERC18,55.2742616033755
1988-08-11,1988-08-13,1988-08-11,310.67835443038,3,NERC18,59.2827004219409
1989-04-23,1989-04-26,1989-04-24,297.44635021097,4,NERC18,48.3122362869198
1989-10-25,1989-10-28,1989-10-25,297.515780590717,4,NERC18,74.0506329113924
1990-03-11,1990-03-14,1990-03-12,285.678607594937,4,NERC18,64.9789029535865
1990-04-21,1990-04-26,1990-04-23,300.857299578059,6,NERC18,96.8354430379747
1991-02-03,1991-02-06,1991-02-05,275.657172995781,4,NERC18,62.8691983122363
1991-04-04,1991-04-08,1991-04-06,299.731075949367,5,NERC18,91.1392405063291
1991-05-10,1991-05-16,1991-05-14,301.764831223629,7,NERC18,90.7172995780591
1991-05-21,1991-05-24,1991-05-22,300.481265822785,4,NERC18,74.4725738396625
1991-05-27,1991-06-03,1991-05-28,301.489620253165,8,NERC18,66.2447257383966
1991-06-26,1991-06-28,1991-06-26,306.052616033755,3,NERC18,50.8438818565401
1991-08-26,1991-08-30,1991-08-26,308.66888185654,5,NERC18,71.7299578059072
1992-01-01,1992-01-03,1992-01-03,274.358375527426,3,NERC18,55.2742616033755
1992-01-05,1992-01-07,1992-01-05,273.548227848101,3,NERC18,56.7510548523207
1992-01-29,1992-01-31,1992-01-30,275.709620253165,3,NERC18,34.3881856540084
1992-03-01,1992-03-08,1992-03-01,282.597995780591,8,NERC18,97.4683544303798
1993-05-06,1993-05-09,1993-05-06,296.261139240506,4,NERC18,58.0168776371308
1994-09-13,1994-09-15,1994-09-14,303.68135021097,3,NERC18,58.4388185654009
1994-10-15,1994-10-18,1994-10-17,291.532067510549,4,NERC18,85.0210970464135
1995-01-11,1995-01-13,1995-01-12,274.18611814346,3,NERC18,38.1856540084388
1995-03-12,1995-03-20,1995-03-16,288.736582278481,9,NERC18,83.7552742616034
1995-06-20,1995-06-22,1995-06-20,303.936497890295,3,NERC18,37.5527426160338
1995-07-12,1995-07-14,1995-07-13,308.562827004219,3,NERC18,50.210970464135
1995-08-11,1995-08-13,1995-08-12,304.640210970464,3,NERC18,56.3291139240506
1995-08-16,1995-08-18,1995-08-18,306.241582278481,3,NERC18,51.0548523206751
1995-08-28,1995-08-30,1995-08-30,305.446392405063,3,NERC18,54.2194092827004
1996-02-07,1996-02-10,1996-02-09,276.808523206751,4,NERC18,43.2489451476793
1996-05-16,1996-05-19,1996-05-18,302.590675105485,4,NERC18,57.1729957805907
1996-06-27,1996-06-29,1996-06-28,305.345443037975,3,NERC18,51.8987341772152
1997-01-02,1997-01-04,1997-01-02,276.595379746835,3,NERC18,54.0084388185654
1997-10-05,1997-10-08,1997-10-07,300.085464135021,4,NERC18,48.1012658227848
1998-02-15,1998-02-27,1998-02-24,280.788966244726,13,NERC18,97.6793248945148
1998-03-26,1998-03-29,1998-03-26,287.682405063291,4,NERC18,61.8143459915612
1998-11-27,1998-12-05,1998-11-29,284.722109704641,9,NERC18,86.4978902953587
1998-12-12,1998-12-16,1998-12-14,280.969894514768,5,NERC18,82.4894514767933
1999-07-03,1999-07-05,1999-07-04,305.449556962025,3,NERC18,57.1729957805907
1999-12-01,1999-12-04,1999-12-01,280.603544303797,4,NERC18,44.7257383966245
2000-02-22,2000-03-01,2000-02-28,284.159535864979,9,NERC18,91.9831223628692
2000-03-03,2000-03-08,2000-03-07,293.359810126582,6,NERC18,97.6793248945148
2000-03-22,2000-03-24,2000-03-23,287.98246835443,3,NERC18,47.4683544303798
2000-05-04,2000-05-08,2000-05-05,301.91694092827,5,NERC18,74.0506329113924
2000-10-23,2000-10-26,2000-10-24,293.83611814346,4,NERC18,72.3628691983122
2000-10-30,2000-11-01,2000-10-31,291.735021097046,3,NERC18,46.4135021097046
2001-04-29,2001-05-02,2001-04-29,298.755147679325,4,NERC18,65.4008438818566
2001-05-14,2001-05-17,2001-05-15,303.30552742616,4,NERC18,59.704641350211
2001-07-20,2001-07-23,2001-07-22,307.360443037975,4,NERC18,66.2447257383966
2001-08-04,2001-08-08,2001-08-07,308.669324894515,5,NERC18,62.8691983122363
2001-11-13,2001-11-18,2001-11-15,291.422215189873,6,NERC18,88.8185654008439
2002-01-08,2002-01-14,2002-01-08,278.58335443038,7,NERC18,67.9324894514768
2002-04-14,2002-04-18,2002-04-16,299.295886075949,5,NERC18,72.3628691983122
2002-06-22,2002-06-25,2002-06-24,306.142995780591,4,NERC18,53.7974683544304
2002-06-29,2002-07-01,2002-06-30,308.934050632911,3,NERC18,30.379746835443
2002-09-07,2002-09-09,2002-09-07,308.273016877637,3,NERC18,27.8481012658228
2002-12-17,2002-12-19,2002-12-18,278.076624472574,3,NERC18,49.3670886075949
2003-01-31,2003-02-02,2003-02-01,277.742405063291,3,NERC18,37.5527426160338
2003-03-16,2003-03-18,2003-03-17,286.143438818565,3,NERC18,45.7805907172996
2003-08-18,2003-08-21,2003-08-18,310.030042194093,4,NERC18,66.2447257383966
2003-10-08,2003-10-11,2003-10-08,299.901793248945,4,NERC18,59.493670886076
2004-03-25,2004-03-28,2004-03-25,287.913080168776,4,NERC18,55.6962025316456
2004-11-16,2004-11-19,2004-11-16,285.876160337553,4,NERC18,55.6962025316456
2005-02-03,2005-02-05,2005-02-04,278.198523206751,3,NERC18,47.8902953586498
2005-04-04,2005-04-06,2005-04-04,293.958438818565,3,NERC18,43.8818565400844
2005-04-09,2005-04-11,2005-04-09,294.702004219409,3,NERC18,40.7172995780591
2005-04-17,2005-04-20,2005-04-18,298.260506329114,4,NERC18,67.5105485232068
2005-05-07,2005-05-09,2005-05-08,296.905358649789,3,NERC18,29.957805907173
2005-09-10,2005-09-12,2005-09-10,307.332552742616,3,NERC18,53.1645569620253
2005-10-02,2005-10-04,2005-10-02,301.338523206751,3,NERC18,53.1645569620253
2005-12-23,2005-12-30,2005-12-23,275.680105485232,8,NERC18,91.7721518987342
2006-01-02,2006-01-05,2006-01-03,274.899915611814,4,NERC18,70.042194092827
2006-01-27,2006-01-29,2006-01-27,277.451054852321,3,NERC18,55.2742616033755
2006-04-11,2006-04-16,2006-04-13,298.614367088608,6,NERC18,66.4556962025316
2006-05-27,2006-05-29,2006-05-28,305.30917721519,3,NERC18,57.3839662447257
2006-07-29,2006-08-01,2006-07-31,312.883565400844,4,NERC18,72.9957805907173
2006-12-12,2006-12-16,2006-12-14,280.774029535865,5,NERC18,76.7932489451477
2006-12-28,2006-12-31,2006-12-28,274.874135021097,4,NERC18,65.8227848101266
2007-01-03,2007-01-05,2007-01-04,276.17858649789,3,NERC18,66.6666666666667
2007-03-24,2007-03-30,2007-03-26,293.761033755274,7,NERC18,74.2616033755274
2007-10-05,2007-10-07,2007-10-06,300.014345991561,3,NERC18,51.8987341772152
2008-11-03,2008-11-06,2008-11-03,292.057616033755,4,NERC18,81.4345991561182
2009-02-09,2009-02-11,2009-02-10,278.474725738397,3,NERC18,36.9198312236287
2009-11-12,2009-11-14,2009-11-12,285.13664556962,3,NERC18,21.3080168776371
2009-11-22,2009-11-25,2009-11-22,282.897552742616,4,NERC18,68.1434599156118
2010-01-21,2010-01-24,2010-01-23,274.039219409283,4,NERC18,70.042194092827
2010-03-09,2010-03-11,2010-03-11,275.896814345992,3,NERC18,34.1772151898734
2010-03-31,2010-04-02,2010-04-01,293.072172995781,3,NERC18,61.3924050632912
2010-04-13,2010-04-15,2010-04-14,294.673818565401,3,NERC18,62.2362869198312
2010-05-23,2010-05-25,2010-05-24,301.34470464135,3,NERC18,59.493670886076
2010-08-08,2010-08-13,2010-08-12,306.316540084388,6,NERC18,79.535864978903
2010-10-09,2010-10-11,2010-10-09,297.764219409283,3,NERC18,37.7637130801688
2010-10-23,2010-10-25,2010-10-25,289.618924050633,3,NERC18,52.3206751054852
2011-05-09,2011-05-11,2011-05-10,298.936561181435,3,NERC18,35.4430379746835
2011-07-16,2011-07-20,2011-07-20,308.919852320675,5,NERC18,91.5611814345992
2011-10-05,2011-10-09,2011-10-05,300.689767932489,5,NERC18,79.957805907173
2011-12-29,2011-12-31,2011-12-31,276.724599156118,3,NERC18,63.7130801687764
2012-01-04,2012-01-07,2012-01-05,279.877953586498,4,NERC18,60.5485232067511
