time,Mabton,Kiona,UnionGap
2025-01-01 08:00:00+00:00,3375.0,4057.5,2250.0
2025-01-01 09:00:00+00:00,3370.0,4045.0,2250.0
2025-01-01 10:00:00+00:00,3360.0,4022.5,2250.0
2025-01-01 11:00:00+00:00,3350.0,4000.0,2250.0
2025-01-01 12:00:00+00:00,3330.0,3987.5,2250.0
2025-01-01 13:00:00+00:00,3315.0,3957.5,2250.0
2025-01-01 14:00:00+00:00,3315.0,3937.5,2250.0
2025-01-01 15:00:00+00:00,3300.0,3920.0,2250.0
2025-01-01 16:00:00+00:00,3300.0,3905.0,2250.0
2025-01-01 17:00:00+00:00,3300.0,3895.0,2230.0
2025-01-01 18:00:00+00:00,3300.0,3892.5,2235.0
2025-01-01 19:00:00+00:00,3300.0,3885.0,2230.0
2025-01-01 20:00:00+00:00,3300.0,3865.0,2235.0
2025-01-01 21:00:00+00:00,3290.0,3850.0,2230.0
2025-01-01 22:00:00+00:00,3295.0,3840.0,2230.0
2025-01-01 23:00:00+00:00,3290.0,3840.0,2230.0
2025-01-02 00:00:00+00:00,3285.0,3837.5,2230.0
2025-01-02 01:00:00+00:00,3280.0,3830.0,2230.0
2025-01-02 02:00:00+00:00,3280.0,3820.0,2230.0
2025-01-02 03:00:00+00:00,3275.0,3810.0,2230.0
2025-01-02 04:00:00+00:00,3260.0,3807.5,2230.0
2025-01-02 05:00:00+00:00,3260.0,3810.0,2230.0
2025-01-02 06:00:00+00:00,3260.0,3805.0,2230.0
2025-01-02 07:00:00+00:00,3260.0,3810.0,2230.0
2025-01-02 08:00:00+00:00,3245.0,3805.0,2230.0
2025-01-02 09:00:00+00:00,3240.0,3810.0,2230.0
2025-01-02 10:00:00+00:00,3240.0,3810.0,2230.0
2025-01-02 11:00:00+00:00,3240.0,3810.0,2230.0
2025-01-02 12:00:00+00:00,3240.0,3800.0,2220.0
2025-01-02 13:00:00+00:00,3235.0,3800.0,2220.0
2025-01-02 14:00:00+00:00,3240.0,3790.0,2220.0
2025-01-02 15:00:00+00:00,3230.0,3780.0,2215.0
2025-01-02 16:00:00+00:00,3225.0,3770.0,2200.0
2025-01-02 17:00:00+00:00,3220.0,3770.0,2200.0
2025-01-02 18:00:00+00:00,3220.0,3755.0,2200.0
2025-01-02 19:00:00+00:00,3212.5,3765.0,2190.0
2025-01-02 20:00:00+00:00,3205.0,3770.0,2190.0
2025-01-02 21:00:00+00:00,3205.0,3775.0,2190.0
2025-01-02 22:00:00+00:00,3220.0,3780.0,2190.0
2025-01-02 23:00:00+00:00,3205.0,3785.0,2190.0
2025-01-03 00:00:00+00:00,3215.0,3805.0,2190.0
2025-01-03 01:00:00+00:00,3220.0,3825.0,2190.0
2025-01-03 02:00:00+00:00,3205.0,3820.0,2190.0
2025-01-03 03:00:00+00:00,3210.0,3810.0,2190.0
2025-01-03 04:00:00+00:00,3200.0,3805.0,2190.0
2025-01-03 05:00:00+00:00,3200.0,3795.0,2190.0
2025-01-03 06:00:00+00:00,3185.0,3780.0,2190.0
2025-01-03 07:00:00+00:00,3180.0,3777.5,2170.0
2025-01-03 08:00:00+00:00,3180.0,3765.0,2170.0
2025-01-03 09:00:00+00:00,3180.0,3760.0,2170.0
2025-01-03 10:00:00+00:00,3180.0,3755.0,2162.5
2025-01-03 11:00:00+00:00,3180.0,3750.0,2160.0
2025-01-03 12:00:00+00:00,3180.0,3750.0,2165.0
2025-01-03 13:00:00+00:00,3180.0,3765.0,2170.0
2025-01-03 14:00:00+00:00,3180.0,3772.5,2170.0
2025-01-03 15:00:00+00:00,3210.0,3780.0,2190.0
2025-01-03 16:00:00+00:00,3210.0,3797.5,2192.5
2025-01-03 17:00:00+00:00,3225.0,3810.0,2200.0
2025-01-03 18:00:00+00:00,3230.0,3820.0,2220.0
2025-01-03 19:00:00+00:00,3240.0,3825.0,2220.0
2025-01-03 20:00:00+00:00,3250.0,3837.5,2225.0
2025-01-03 21:00:00+00:00,3250.0,3847.5,2225.0
2025-01-03 22:00:00+00:00,3257.5,3822.5,2225.0
2025-01-03 23:00:00+00:00,3260.0,3812.5,2230.0
2025-01-04 00:00:00+00:00,3275.0,3807.5,2230.0
2025-01-04 01:00:00+00:00,3270.0,3800.0,2230.0
2025-01-04 02:00:00+00:00,3275.0,3795.0,2230.0
2025-01-04 03:00:00+00:00,3280.0,3780.0,2230.0
2025-01-04 04:00:00+00:00,3280.0,3780.0,2222.5
2025-01-04 05:00:00+00:00,3280.0,3775.0,2220.0
2025-01-04 06:00:00+00:00,3280.0,3772.5,2220.0
2025-01-04 07:00:00+00:00,3280.0,3770.0,2215.0
2025-01-04 08:00:00+00:00,3280.0,3770.0,2200.0
2025-01-04 09:00:00+00:00,3280.0,3770.0,2197.5
2025-01-04 10:00:00+00:00,3287.5,3770.0,2190.0
2025-01-04 11:00:00+00:00,3300.0,3775.0,2180.0
2025-01-04 12:00:00+00:00,3300.0,3780.0,2170.0
2025-01-04 13:00:00+00:00,3300.0,3782.5,2165.0
2025-01-04 14:00:00+00:00,3300.0,3780.0,2160.0
2025-01-04 15:00:00+00:00,3300.0,3780.0,2150.0
2025-01-04 16:00:00+00:00,3290.0,3785.0,2140.0
2025-01-04 17:00:00+00:00,3290.0,3785.0,2140.0
2025-01-04 18:00:00+00:00,3290.0,3790.0,2120.0
2025-01-04 19:00:00+00:00,3275.0,3800.0,2120.0
2025-01-04 20:00:00+00:00,3265.0,3810.0,2115.0
2025-01-04 21:00:00+00:00,3250.0,3810.0,2110.0
2025-01-04 22:00:00+00:00,3245.0,3810.0,2095.0
2025-01-04 23:00:00+00:00,3230.0,3810.0,2085.0
2025-01-05 00:00:00+00:00,3225.0,3805.0,2080.0
2025-01-05 01:00:00+00:00,3210.0,3810.0,2070.0
2025-01-05 02:00:00+00:00,3195.0,3810.0,2070.0
2025-01-05 03:00:00+00:00,3167.5,3810.0,2060.0
2025-01-05 04:00:00+00:00,3160.0,3782.5,2050.0
2025-01-05 05:00:00+00:00,3140.0,3770.0,2047.5
2025-01-05 06:00:00+00:00,3130.0,3760.0,2042.5
2025-01-05 07:00:00+00:00,3120.0,3762.5,2040.0
2025-01-05 08:00:00+00:00,3115.0,3775.0,2040.0
2025-01-05 09:00:00+00:00,3100.0,3757.5,2035.0
2025-01-05 10:00:00+00:00,3085.0,3745.0,2020.0
2025-01-05 11:00:00+00:00,3080.0,3735.0,2020.0
2025-01-05 12:00:00+00:00,3060.0,3725.0,2020.0
2025-01-05 13:00:00+00:00,3045.0,3707.5,2012.5
2025-01-05 14:00:00+00:00,3030.0,3695.0,2010.0
2025-01-05 15:00:00+00:00,3015.0,3675.0,2010.0
2025-01-05 16:00:00+00:00,3000.0,3665.0,1995.0
2025-01-05 17:00:00+00:00,2995.0,3657.5,1990.0
2025-01-05 18:00:00+00:00,2980.0,3650.0,1990.0
2025-01-05 19:00:00+00:00,2970.0,3627.5,1987.5
2025-01-05 20:00:00+00:00,2960.0,3620.0,1987.5
2025-01-05 21:00:00+00:00,2955.0,3597.5,1985.0
2025-01-05 22:00:00+00:00,2940.0,3590.0,1980.0
2025-01-05 23:00:00+00:00,2930.0,3577.5,1980.0
2025-01-06 00:00:00+00:00,2925.0,3565.0,1980.0
2025-01-06 01:00:00+00:00,2915.0,3552.5,1980.0
2025-01-06 02:00:00+00:00,2905.0,3535.0,1980.0
2025-01-06 03:00:00+00:00,2900.0,3527.5,1980.0
2025-01-06 04:00:00+00:00,2885.0,3520.0,1980.0
2025-01-06 05:00:00+00:00,2875.0,3500.0,1980.0
2025-01-06 06:00:00+00:00,2865.0,3500.0,1980.0
2025-01-06 07:00:00+00:00,2860.0,3495.0,1980.0
2025-01-06 08:00:00+00:00,2855.0,3495.0,1980.0
2025-01-06 09:00:00+00:00,2845.0,3490.0,1980.0
2025-01-06 10:00:00+00:00,2840.0,3492.5,1980.0
2025-01-06 11:00:00+00:00,2840.0,3487.5,1980.0
2025-01-06 12:00:00+00:00,2835.0,3490.0,1980.0
2025-01-06 13:00:00+00:00,2830.0,3480.0,1980.0
2025-01-06 14:00:00+00:00,2820.0,3475.0,1980.0
2025-01-06 15:00:00+00:00,2820.0,3467.5,1980.0
2025-01-06 16:00:00+00:00,2820.0,3447.5,1980.0
2025-01-06 17:00:00+00:00,2822.5,3467.5,1960.0
2025-01-06 18:00:00+00:00,2830.0,3460.0,1965.0
2025-01-06 19:00:00+00:00,2850.0,3435.0,1960.0
2025-01-06 20:00:00+00:00,2850.0,3445.0,1965.0
2025-01-06 21:00:00+00:00,2850.0,3440.0,1980.0
2025-01-06 22:00:00+00:00,2850.0,3440.0,1975.0
2025-01-06 23:00:00+00:00,2850.0,3432.5,1965.0
2025-01-07 00:00:00+00:00,2850.0,3425.0,1980.0
2025-01-07 01:00:00+00:00,2855.0,3385.0,1980.0
2025-01-07 02:00:00+00:00,2860.0,3372.5,1980.0
2025-01-07 03:00:00+00:00,2870.0,3392.5,1975.0
2025-01-07 04:00:00+00:00,2870.0,3425.0,1980.0
2025-01-07 05:00:00+00:00,2875.0,3440.0,1980.0
2025-01-07 06:00:00+00:00,2885.0,3427.5,1980.0
2025-01-07 07:00:00+00:00,2880.0,3430.0,1980.0
2025-01-07 08:00:00+00:00,2880.0,3425.0,1960.0
2025-01-07 09:00:00+00:00,2880.0,3390.0,1960.0
2025-01-07 10:00:00+00:00,2880.0,3390.0,1960.0
2025-01-07 11:00:00+00:00,2880.0,3392.5,1960.0
2025-01-07 12:00:00+00:00,2880.0,3392.5,1960.0
2025-01-07 13:00:00+00:00,2885.0,3405.0,1960.0
2025-01-07 14:00:00+00:00,2890.0,3420.0,1960.0
2025-01-07 15:00:00+00:00,2885.0,3420.0,1955.0
2025-01-07 16:00:00+00:00,2885.0,3420.0,1950.0
2025-01-07 17:00:00+00:00,2885.0,3422.5,1950.0
2025-01-07 18:00:00+00:00,2880.0,3425.0,1950.0
2025-01-07 19:00:00+00:00,2882.5,3430.0,1950.0
2025-01-07 20:00:00+00:00,2882.5,3440.0,1950.0
2025-01-07 21:00:00+00:00,2870.0,3450.0,1950.0
2025-01-07 22:00:00+00:00,2875.0,3457.5,1950.0
2025-01-07 23:00:00+00:00,2875.0,3452.5,1950.0
2025-01-08 00:00:00+00:00,2870.0,3470.0,1950.0
2025-01-08 01:00:00+00:00,2870.0,3467.5,1950.0
2025-01-08 02:00:00+00:00,2855.0,3457.5,1950.0
2025-01-08 03:00:00+00:00,2855.0,3437.5,1935.0
2025-01-08 04:00:00+00:00,2850.0,3430.0,1930.0
2025-01-08 05:00:00+00:00,2845.0,3410.0,1930.0
2025-01-08 06:00:00+00:00,2840.0,3415.0,1930.0
2025-01-08 07:00:00+00:00,2830.0,3415.0,1930.0
2025-01-08 08:00:00+00:00,2830.0,3420.0,1930.0
2025-01-08 09:00:00+00:00,2820.0,3420.0,1927.5
2025-01-08 10:00:00+00:00,2815.0,3420.0,1930.0
2025-01-08 11:00:00+00:00,2810.0,3420.0,1930.0
2025-01-08 12:00:00+00:00,2805.0,3410.0,1930.0
2025-01-08 13:00:00+00:00,2805.0,3397.5,1920.0
2025-01-08 14:00:00+00:00,2790.0,3397.5,1920.0
2025-01-08 15:00:00+00:00,2790.0,3397.5,1920.0
2025-01-08 16:00:00+00:00,2770.0,3392.5,1920.0
2025-01-08 17:00:00+00:00,2770.0,3390.0,1912.5
2025-01-08 18:00:00+00:00,2772.5,3370.0,1910.0
2025-01-08 19:00:00+00:00,2760.0,3370.0,1910.0
2025-01-08 20:00:00+00:00,2765.0,3385.0,1890.0
2025-01-08 21:00:00+00:00,2760.0,3367.5,1890.0
2025-01-08 22:00:00+00:00,2755.0,3367.5,1890.0
2025-01-08 23:00:00+00:00,2740.0,3367.5,1890.0
2025-01-09 00:00:00+00:00,2740.0,3362.5,1890.0
2025-01-09 01:00:00+00:00,2730.0,3360.0,1880.0
2025-01-09 02:00:00+00:00,2720.0,3357.5,1880.0
2025-01-09 03:00:00+00:00,2715.0,3355.0,1880.0
2025-01-09 04:00:00+00:00,2715.0,3340.0,1875.0
2025-01-09 05:00:00+00:00,2700.0,3340.0,1860.0
2025-01-09 06:00:00+00:00,2700.0,3332.5,1860.0
2025-01-09 07:00:00+00:00,2695.0,3330.0,1860.0
2025-01-09 08:00:00+00:00,2685.0,3322.5,1857.5
2025-01-09 09:00:00+00:00,2680.0,3320.0,1850.0
2025-01-09 10:00:00+00:00,2665.0,3302.5,1850.0
2025-01-09 11:00:00+00:00,2660.0,3292.5,1850.0
2025-01-09 12:00:00+00:00,2655.0,3297.5,1850.0
2025-01-09 13:00:00+00:00,2660.0,3292.5,1840.0
2025-01-09 14:00:00+00:00,2650.0,3280.0,1830.0
2025-01-09 15:00:00+00:00,2635.0,3265.0,1830.0
2025-01-09 16:00:00+00:00,2635.0,3267.5,1820.0
2025-01-09 17:00:00+00:00,2630.0,3255.0,1820.0
2025-01-09 18:00:00+00:00,2630.0,3255.0,1820.0
2025-01-09 19:00:00+00:00,2610.0,3262.5,1820.0
2025-01-09 20:00:00+00:00,2610.0,3260.0,1820.0
2025-01-09 21:00:00+00:00,2605.0,3240.0,1820.0
2025-01-09 22:00:00+00:00,2590.0,3225.0,1820.0
2025-01-09 23:00:00+00:00,2585.0,3222.5,1810.0
2025-01-10 00:00:00+00:00,2570.0,3220.0,1810.0
2025-01-10 01:00:00+00:00,2570.0,3215.0,1800.0
2025-01-10 02:00:00+00:00,2565.0,3212.5,1790.0
2025-01-10 03:00:00+00:00,2550.0,3205.0,1780.0
2025-01-10 04:00:00+00:00,2552.5,3195.0,1775.0
2025-01-10 05:00:00+00:00,2550.0,3187.5,1765.0
2025-01-10 06:00:00+00:00,2540.0,3185.0,1755.0
2025-01-10 07:00:00+00:00,2540.0,3170.0,1750.0
2025-01-10 08:00:00+00:00,2535.0,3165.0,1742.5
2025-01-10 09:00:00+00:00,2520.0,3160.0,1740.0
2025-01-10 10:00:00+00:00,2520.0,3152.5,1740.0
2025-01-10 11:00:00+00:00,2515.0,3145.0,1735.0
2025-01-10 12:00:00+00:00,2500.0,3135.0,1735.0
2025-01-10 13:00:00+00:00,2500.0,3122.5,1740.0
2025-01-10 14:00:00+00:00,2485.0,3122.5,1740.0
2025-01-10 15:00:00+00:00,2470.0,3117.5,1740.0
2025-01-10 16:00:00+00:00,2460.0,3110.0,1740.0
2025-01-10 17:00:00+00:00,2445.0,3110.0,1740.0
2025-01-10 18:00:00+00:00,2450.0,3105.0,1747.5
2025-01-10 19:00:00+00:00,2430.0,3105.0,1750.0
2025-01-10 20:00:00+00:00,2425.0,3110.0,1750.0
2025-01-10 21:00:00+00:00,2405.0,3100.0,1750.0
2025-01-10 22:00:00+00:00,2390.0,3100.0,1765.0
2025-01-10 23:00:00+00:00,2385.0,3085.0,1770.0
2025-01-11 00:00:00+00:00,2375.0,3080.0,1770.0
2025-01-11 01:00:00+00:00,2375.0,3070.0,1770.0
2025-01-11 02:00:00+00:00,2370.0,3075.0,1770.0
2025-01-11 03:00:00+00:00,2365.0,3070.0,1770.0
2025-01-11 04:00:00+00:00,2370.0,3055.0,1770.0
2025-01-11 05:00:00+00:00,2380.0,3040.0,1770.0
2025-01-11 06:00:00+00:00,2370.0,3035.0,1770.0
2025-01-11 07:00:00+00:00,2375.0,3030.0,1770.0
2025-01-11 08:00:00+00:00,2380.0,3005.0,1770.0
2025-01-11 09:00:00+00:00,2380.0,2997.5,1770.0
2025-01-11 10:00:00+00:00,2380.0,2985.0,1770.0
2025-01-11 11:00:00+00:00,2380.0,2990.0,1770.0
2025-01-11 12:00:00+00:00,2380.0,2985.0,1770.0
2025-01-11 13:00:00+00:00,2370.0,2985.0,1770.0
2025-01-11 14:00:00+00:00,2370.0,2975.0,1780.0
2025-01-11 15:00:00+00:00,2360.0,2965.0,1775.0
2025-01-11 16:00:00+00:00,2360.0,2970.0,1777.5
2025-01-11 17:00:00+00:00,2360.0,2975.0,1780.0
2025-01-11 18:00:00+00:00,2367.5,2967.5,1780.0
2025-01-11 19:00:00+00:00,2370.0,2962.5,1787.5
2025-01-11 20:00:00+00:00,2370.0,2960.0,1790.0
2025-01-11 21:00:00+00:00,2370.0,2960.0,1790.0
2025-01-11 22:00:00+00:00,2355.0,2960.0,1810.0
2025-01-11 23:00:00+00:00,2360.0,2960.0,1810.0
2025-01-12 00:00:00+00:00,2365.0,2957.5,1815.0
2025-01-12 01:00:00+00:00,2370.0,2962.5,1820.0
2025-01-12 02:00:00+00:00,2365.0,2967.5,1830.0
2025-01-12 03:00:00+00:00,2380.0,2970.0,1830.0
2025-01-12 04:00:00+00:00,2380.0,2970.0,1845.0
2025-01-12 05:00:00+00:00,2385.0,2967.5,1850.0
2025-01-12 06:00:00+00:00,2390.0,2955.0,1852.5
2025-01-12 07:00:00+00:00,2390.0,2952.5,1860.0
2025-01-12 08:00:00+00:00,2390.0,2950.0,1865.0
2025-01-12 09:00:00+00:00,2402.5,2950.0,1880.0
2025-01-12 10:00:00+00:00,2415.0,2950.0,1880.0
2025-01-12 11:00:00+00:00,2420.0,2940.0,1890.0
2025-01-12 12:00:00+00:00,2420.0,2940.0,1890.0
2025-01-12 13:00:00+00:00,2425.0,2950.0,1890.0
2025-01-12 14:00:00+00:00,2440.0,2950.0,1890.0
2025-01-12 15:00:00+00:00,2440.0,2950.0,1910.0
2025-01-12 16:00:00+00:00,2445.0,2950.0,1910.0
2025-01-12 17:00:00+00:00,2455.0,2960.0,1910.0
2025-01-12 18:00:00+00:00,2460.0,2962.5,1910.0
2025-01-12 19:00:00+00:00,2465.0,2962.5,1915.0
2025-01-12 20:00:00+00:00,2480.0,2967.5,1920.0
2025-01-12 21:00:00+00:00,2480.0,2962.5,1920.0
2025-01-12 22:00:00+00:00,2485.0,2970.0,1920.0
2025-01-12 23:00:00+00:00,2500.0,2970.0,1927.5
2025-01-13 00:00:00+00:00,2500.0,2975.0,1930.0
2025-01-13 01:00:00+00:00,2505.0,2990.0,1930.0
2025-01-13 02:00:00+00:00,2517.5,2995.0,1930.0
2025-01-13 03:00:00+00:00,2525.0,3005.0,1930.0
2025-01-13 04:00:00+00:00,2525.0,3007.5,1930.0
2025-01-13 05:00:00+00:00,2530.0,3007.5,1930.0
2025-01-13 06:00:00+00:00,2530.0,3010.0,1930.0
2025-01-13 07:00:00+00:00,2530.0,3010.0,1930.0
2025-01-13 08:00:00+00:00,2530.0,3015.0,1930.0
2025-01-13 09:00:00+00:00,2530.0,3030.0,1930.0
2025-01-13 10:00:00+00:00,2530.0,3035.0,1930.0
2025-01-13 11:00:00+00:00,2530.0,3035.0,1930.0
2025-01-13 12:00:00+00:00,2535.0,3035.0,1930.0
2025-01-13 13:00:00+00:00,2540.0,3040.0,1930.0
2025-01-13 14:00:00+00:00,2540.0,3040.0,1920.0
2025-01-13 15:00:00+00:00,2535.0,3045.0,1920.0
2025-01-13 16:00:00+00:00,2535.0,3040.0,1912.5
2025-01-13 17:00:00+00:00,2540.0,3042.5,1910.0
2025-01-13 18:00:00+00:00,2540.0,3050.0,1910.0
2025-01-13 19:00:00+00:00,2540.0,3050.0,1890.0
2025-01-13 20:00:00+00:00,2540.0,3047.5,1890.0
2025-01-13 21:00:00+00:00,2540.0,3052.5,1890.0
2025-01-13 22:00:00+00:00,2540.0,3050.0,1880.0
2025-01-13 23:00:00+00:00,2535.0,3050.0,1880.0
2025-01-14 00:00:00+00:00,2525.0,3050.0,1880.0
2025-01-14 01:00:00+00:00,2520.0,3047.5,1875.0
2025-01-14 02:00:00+00:00,2520.0,3077.5,1860.0
2025-01-14 03:00:00+00:00,2510.0,3115.0,1860.0
2025-01-14 04:00:00+00:00,2495.0,3115.0,1850.0
2025-01-14 05:00:00+00:00,2495.0,3102.5,1850.0
2025-01-14 06:00:00+00:00,2490.0,3087.5,1830.0
2025-01-14 07:00:00+00:00,2490.0,3070.0,1830.0
2025-01-14 08:00:00+00:00,2470.0,3057.5,1827.5
2025-01-14 09:00:00+00:00,2470.0,3055.0,1820.0
2025-01-14 10:00:00+00:00,2460.0,3050.0,1820.0
2025-01-14 11:00:00+00:00,2450.0,3042.5,1820.0
2025-01-14 12:00:00+00:00,2435.0,3040.0,1812.5
2025-01-14 13:00:00+00:00,2430.0,3025.0,1810.0
2025-01-14 14:00:00+00:00,2415.0,3017.5,1810.0
2025-01-14 15:00:00+00:00,2412.5,3010.0,1810.0
2025-01-14 16:00:00+00:00,2405.0,3005.0,1810.0
2025-01-14 17:00:00+00:00,2395.0,3000.0,1810.0
2025-01-14 18:00:00+00:00,2385.0,2985.0,1817.5
2025-01-14 19:00:00+00:00,2375.0,2985.0,1815.0
2025-01-14 20:00:00+00:00,2360.0,2990.0,1820.0
2025-01-14 21:00:00+00:00,2360.0,2990.0,1820.0
2025-01-14 22:00:00+00:00,2360.0,2980.0,1820.0
2025-01-14 23:00:00+00:00,2340.0,2970.0,1820.0
2025-01-15 00:00:00+00:00,2345.0,2960.0,1820.0
2025-01-15 01:00:00+00:00,2347.5,2947.5,1820.0
2025-01-15 02:00:00+00:00,2350.0,2945.0,1820.0
2025-01-15 03:00:00+00:00,2340.0,2932.5,1820.0
2025-01-15 04:00:00+00:00,2340.0,2922.5,1815.0
2025-01-15 05:00:00+00:00,2330.0,2912.5,1812.5
2025-01-15 06:00:00+00:00,2330.0,2895.0,1810.0
2025-01-15 07:00:00+00:00,2330.0,2895.0,1810.0
2025-01-15 08:00:00+00:00,2330.0,2890.0,1810.0
2025-01-15 09:00:00+00:00,2330.0,2890.0,1810.0
2025-01-15 10:00:00+00:00,2330.0,2887.5,1795.0
2025-01-15 11:00:00+00:00,2330.0,2887.5,1790.0
2025-01-15 12:00:00+00:00,2330.0,2882.5,1790.0
2025-01-15 13:00:00+00:00,2330.0,2877.5,1790.0
2025-01-15 14:00:00+00:00,2330.0,2875.0,1790.0
2025-01-15 15:00:00+00:00,2320.0,2875.0,1790.0
2025-01-15 16:00:00+00:00,2320.0,2877.5,1790.0
2025-01-15 17:00:00+00:00,2320.0,2872.5,1790.0
2025-01-15 18:00:00+00:00,2320.0,2855.0,1787.5
2025-01-15 19:00:00+00:00,2320.0,2850.0,1790.0
2025-01-15 20:00:00+00:00,2310.0,2850.0,1790.0
2025-01-15 21:00:00+00:00,2300.0,2860.0,1790.0
2025-01-15 22:00:00+00:00,2300.0,2855.0,1787.5
2025-01-15 23:00:00+00:00,2300.0,2847.5,1785.0
2025-01-16 00:00:00+00:00,2300.0,2847.5,1780.0
2025-01-16 01:00:00+00:00,2290.0,2847.5,1780.0
2025-01-16 02:00:00+00:00,2290.0,2850.0,1780.0
2025-01-16 03:00:00+00:00,2290.0,2842.5,1780.0
2025-01-16 04:00:00+00:00,2290.0,2850.0,1770.0
2025-01-16 05:00:00+00:00,2290.0,2850.0,1770.0
2025-01-16 06:00:00+00:00,2285.0,2847.5,1770.0
2025-01-16 07:00:00+00:00,2270.0,2842.5,1770.0
2025-01-16 08:00:00+00:00,2270.0,2840.0,1765.0
2025-01-16 09:00:00+00:00,2270.0,2837.5,1755.0
2025-01-16 10:00:00+00:00,2270.0,2835.0,1750.0
2025-01-16 11:00:00+00:00,2275.0,2827.5,1750.0
2025-01-16 12:00:00+00:00,2280.0,2827.5,1750.0
2025-01-16 13:00:00+00:00,2280.0,2822.5,1750.0
2025-01-16 14:00:00+00:00,2265.0,2810.0,1750.0
2025-01-16 15:00:00+00:00,2260.0,2820.0,1750.0
2025-01-16 16:00:00+00:00,2260.0,2815.0,1750.0
2025-01-16 17:00:00+00:00,2250.0,2810.0,1750.0
2025-01-16 18:00:00+00:00,2240.0,2797.5,1750.0
2025-01-16 19:00:00+00:00,2240.0,2800.0,1750.0
2025-01-16 20:00:00+00:00,2240.0,2800.0,1750.0
2025-01-16 21:00:00+00:00,2237.5,2800.0,1750.0
2025-01-16 22:00:00+00:00,2240.0,2800.0,1750.0
2025-01-16 23:00:00+00:00,2235.0,2792.5,1750.0
2025-01-17 00:00:00+00:00,2230.0,2800.0,1750.0
2025-01-17 01:00:00+00:00,2230.0,2807.5,1750.0
2025-01-17 02:00:00+00:00,2215.0,2810.0,1750.0
2025-01-17 03:00:00+00:00,2210.0,2810.0,1750.0
2025-01-17 04:00:00+00:00,2210.0,2810.0,1750.0
2025-01-17 05:00:00+00:00,2210.0,2810.0,1745.0
2025-01-17 06:00:00+00:00,2210.0,2807.5,1740.0
2025-01-17 07:00:00+00:00,2212.5,2797.5,1740.0
2025-01-17 08:00:00+00:00,2220.0,2787.5,1740.0
2025-01-17 09:00:00+00:00,2210.0,2765.0,1740.0
2025-01-17 10:00:00+00:00,2205.0,2757.5,1730.0
2025-01-17 11:00:00+00:00,2200.0,2752.5,1720.0
2025-01-17 12:00:00+00:00,2200.0,2755.0,1720.0
2025-01-17 13:00:00+00:00,2200.0,2750.0,1720.0
2025-01-17 14:00:00+00:00,2190.0,2750.0,1720.0
2025-01-17 15:00:00+00:00,2180.0,2747.5,1720.0
2025-01-17 16:00:00+00:00,2180.0,2742.5,1720.0
2025-01-17 17:00:00+00:00,2185.0,2740.0,1717.5
2025-01-17 18:00:00+00:00,2180.0,2740.0,1720.0
2025-01-17 19:00:00+00:00,2185.0,2740.0,1720.0
2025-01-17 20:00:00+00:00,2170.0,2740.0,1720.0
2025-01-17 21:00:00+00:00,2170.0,2720.0,1720.0
2025-01-17 22:00:00+00:00,2170.0,2720.0,1720.0
2025-01-17 23:00:00+00:00,2162.5,2720.0,1720.0
2025-01-18 00:00:00+00:00,2160.0,2720.0,1720.0
2025-01-18 01:00:00+00:00,2160.0,2720.0,1720.0
2025-01-18 02:00:00+00:00,2160.0,2730.0,1720.0
2025-01-18 03:00:00+00:00,2160.0,2720.0,1720.0
2025-01-18 04:00:00+00:00,2155.0,2715.0,1720.0
2025-01-18 05:00:00+00:00,2150.0,2710.0,1715.0
2025-01-18 06:00:00+00:00,2150.0,2710.0,1710.0
2025-01-18 07:00:00+00:00,2150.0,2705.0,1710.0
2025-01-18 08:00:00+00:00,2150.0,2700.0,1705.0
2025-01-18 09:00:00+00:00,2147.5,2700.0,1700.0
2025-01-18 10:00:00+00:00,2140.0,2697.5,1690.0
2025-01-18 11:00:00+00:00,2140.0,2690.0,1680.0
2025-01-18 12:00:00+00:00,2140.0,2695.0,1677.5
2025-01-18 13:00:00+00:00,2140.0,2695.0,1670.0
2025-01-18 14:00:00+00:00,2140.0,2690.0,1670.0
2025-01-18 15:00:00+00:00,2140.0,2685.0,1662.5
2025-01-18 16:00:00+00:00,2147.5,2675.0,1660.0
2025-01-18 17:00:00+00:00,2130.0,2670.0,1650.0
2025-01-18 18:00:00+00:00,2130.0,2670.0,1640.0
2025-01-18 19:00:00+00:00,2130.0,2665.0,1630.0
2025-01-18 20:00:00+00:00,2130.0,2660.0,1630.0
2025-01-18 21:00:00+00:00,2120.0,2660.0,1627.5
2025-01-18 22:00:00+00:00,2120.0,2662.5,1620.0
2025-01-18 23:00:00+00:00,2117.5,2660.0,1620.0
2025-01-19 00:00:00+00:00,2110.0,2660.0,1605.0
2025-01-19 01:00:00+00:00,2110.0,2660.0,1600.0
2025-01-19 02:00:00+00:00,2110.0,2657.5,1590.0
2025-01-19 03:00:00+00:00,2100.0,2652.5,1582.5
2025-01-19 04:00:00+00:00,2100.0,2650.0,1575.0
2025-01-19 05:00:00+00:00,2090.0,2650.0,1570.0
2025-01-19 06:00:00+00:00,2085.0,2645.0,1555.0
2025-01-19 07:00:00+00:00,2080.0,2635.0,1545.0
2025-01-19 08:00:00+00:00,2075.0,2627.5,1540.0
2025-01-19 09:00:00+00:00,2070.0,2622.5,1530.0
2025-01-19 10:00:00+00:00,2065.0,2622.5,1520.0
2025-01-19 11:00:00+00:00,2060.0,2622.5,1510.0
