timestamp,Injection EC,Net Flow,TL Interval Flow,TL Bottom Flow,TL Collar Flow,TL Interval EC,TL Bottom EC,TL Interval Pressure,TL Bottom Pressure,TL-TEC-INT-U,TL-TEC-INT-L,TL-TEC-BOT-U,TL-TEC-BOT-L,TN Interval Flow,TN Bottom Flow,TN Collar Flow,TN Interval EC,TN Bottom EC,TN Interval Pressure,TN Bottom Pressure,TN Packer Pressure,TN-TEC-INT-U,TN-TEC-INT-L,TN-TEC-BOT-U,TN-TEC-BOT-L,TC Interval Flow,TC Bottom Flow,TC Collar Flow,TC Interval EC,TC Bottom EC,TC Bottom Pressure,TC-TEC-INT-U,TC-TEC-INT-L,TC-TEC-BOT-U,TC-TEC-BOT-L,TU Interval Flow,TU Bottom Flow,TU Collar Flow,TU Interval EC,TU Bottom EC,TU Bottom Pressure,TU-TEC-INT-U,TU-TEC-INT-L,TU-TEC-BOT-U,TU-TEC-BOT-L,TS Interval Flow,TS Bottom Flow,TS Collar Flow,TS Interval EC,TS Bottom EC,TS Interval Pressure,TS Bottom Pressure,PT 503,PT 504,TS Packer Pressure,TL Packer Center Depth,TU Packer Center Depth,TL_INT_mean,TL_BOT_mean,TN_INT_mean,TN_BOT_mean,TC_INT_mean,TC_BOT_mean,TU_INT_mean,TU_BOT_mean,split,TC_INT_delta,net_flow_rolling_6h,dT_TL_dt,dT_TN_dt,elapsed_injection_min,delta_T_above_T0_TL,delta_T_above_T0_TN,cumulative_heat_input,T_gradient_INT_TL,T_gradient_INT_TN,T_gradient_INT_TC,T_gradient_INT_TU,days_since_injection,hour_sin,hour_cos,delta_T_inj_prod,cumulative_injected_volume
2024-12-13 20:00:00,371.9974706550117,1.7697391293706295,0.0058961923076923,0.002895134032634,0.0955212039627039,412.2345676596736,470.8889856573426,4.621650127039628,21.522265405594403,25.81395535547785,25.93034832983683,25.880042016317017,26.04264448018648,0.0022081526806526,0.0011433298368298,0.006081761072261,1046.085429506993,2169.389668562937,,-10.461915831002331,,24.355216497669,22.925804164335663,22.892952765734265,24.40737045104895,0.2299517097902098,-0.0001485303030303,0.109125324009324,259.7579642680653,2076.719819357809,52.60348144405594,25.57550531118881,26.559461840326342,26.12722473193473,25.213865186480188,-0.0046774289044289,0.0152608519813519,0.002937451048951,2093.5925421037296,511.704402472028,9.6064761981352,25.29795247202797,25.39614140675991,25.462296334498834,25.287899426573425,-0.0047796386946386,-0.0009835442890442,0.0255469522144522,413.9499721689977,654.9816544335664,-13.436918123543125,-9.159518955710956,-39.649432266899765,132.537940013986,115.4408941037296,170.19999999999996,177.80000000000004,25.87215184265734,25.961343248251747,23.640510331002332,23.650161608391606,26.067483575757578,25.67054495920746,25.34704693939394,25.37509788053613,ramp_up,,1.7697391293706295,,,0.0,0.007826948212894536,-1.0475543409421135,166077.52447767984,-0.11639297435897689,1.4294123333333388,-0.983956529137533,-0.09818893473194024,0.0,-0.8660254037844386,0.5000000000000001,0.49091938461538476,6371.060865734266
2024-12-13 21:00:00,376.0578260511112,2.4992828258333333,0.0059613133333333,0.0026668763888888,0.0950878738888889,410.6268061602778,472.5294982197223,4.0792786425,21.0113893675,25.81401314916667,25.92123811,25.87925323111111,26.003092284166662,1.986072745,0.0014406574999999,0.0062566502777777,1048.0863020994443,2170.791155860833,19.2761350825,-10.654502090555557,,25.33282186666667,27.413777412777776,27.464437983611116,24.323500298611112,-0.0007471638888888,0.0376229636111111,0.1009847805555555,286.0763189225,2078.974971866389,52.660138330555554,33.68158728722222,47.50701626694444,48.779049190555554,25.332163658055556,-0.0052734347222222,0.0162852327777777,0.0032015019444444,2095.144295533333,512.2525046727778,8.819057256944443,25.279848770833333,25.355180762777778,25.39473338888889,25.268728491944444,-0.0049648919444444,-0.0009460422222222,0.0270673463888888,421.1193384769445,657.6855726463889,-14.160586265,-9.0296932825,-40.48717268805556,131.09803565805555,119.42825023666666,170.2,177.8,25.867625629583337,25.94117275763889,26.373299639722223,25.893969141111114,40.59430177708333,37.05560642430555,25.317514766805555,25.33173094041667,train,14.526818201325753,2.1345109776019813,-0.004526213074001362,2.732789308719891,60.0,0.003300735138893174,1.6852349677777774,531321.4330070557,-0.10722496083333155,-2.080955546111106,-13.825428979722219,-0.07533199194444506,0.041666666666666664,-0.7071067811865477,0.7071067811865474,8.108169779305552,15368.479038734265
2024-12-13 22:00:00,375.5657672454039,2.4999307724233986,0.0056767779944289,0.0028149615598885,0.095310395821727,409.9484001069638,471.000596588858,3.290857553481894,20.51083981671309,25.813277408077997,25.92450412339833,25.87808215069638,26.026746735097493,1.8032473267409472,0.0156008208913649,0.0059860908077994,1069.9482457022284,2170.8823469805016,15.965529157660168,-11.202699916713092,,25.523180565459608,27.454279891643456,27.519100999164348,24.323692480779943,-0.0004209877437325,0.0436602509749303,0.0852505236768802,287.2780332128134,2078.1283291114205,52.179928419220055,35.0018892172702,48.27747509359331,49.50191515431754,25.35551175097493,-0.0053864055710306,0.0164694849582172,0.0030256676880222,2095.235080211699,510.9474892376044,7.858289109470752,25.25135900668524,25.318030032311977,25.347309659052925,25.235733008078,-0.0185976459610027,-0.014795066016713,0.0268141526462395,423.2159344306407,655.5376785064067,-22.030175436490254,-16.578693244568246,-40.21280938774373,131.13193558635098,117.29890797743732,170.2,177.8,25.868890765738165,25.952414442896938,26.488730228551532,25.921396739972145,41.63968215543176,37.428713452646235,25.284694519498608,25.291521333565463,train,1.0453803783484261,2.256317575875787,0.0012651361548279283,0.11543058882930879,120.0,0.004565871293721102,1.8006655566070862,906068.1949945115,-0.11122671532033124,-1.9310993261838476,-13.275585876323113,-0.06667102562673577,0.08333333333333333,-0.5000000000000004,0.8660254037844384,9.333660230501394,24368.229819458502
2024-12-13 23:00:00,376.4973631577778,2.499853833611111,0.0056199313888888,0.0028796286111111,0.0953084813888888,410.1143296883333,471.8801640580556,3.089740428888889,20.2535309225,25.81297438305556,25.925638973055555,25.87820608111111,26.03447109833333,1.71958843,0.0356194577777777,0.0062023066666666,1073.9633949875,2171.9615367591664,13.504022361944443,-11.284117910833334,,25.68171908944445,27.453701234722224,27.49644288861111,24.388293016944445,-0.0007076538888888,0.0467604488888888,0.07332556,284.85162132305555,2083.2602048686117,52.49674825277778,35.759003328333336,48.75067133555556,49.95172016027778,25.430240071944443,-0.0053332305555555,0.0164700019444444,0.0034384344444444,2095.3676576469447,512.9092393188889,8.150426102777779,25.263096504722224,25.32270342888889,25.34795234611111,25.245837569166667,-0.0047501624999999,-0.00136217,0.02758517,425.0222399275,659.0912833936111,-14.032571305833333,-9.216125383888889,-40.10785312638889,131.85671040583335,115.58466050833331,170.2,177.8,25.86930667805556,25.956338589722222,26.567710162083337,25.94236795277778,42.254837331944444,37.69098011611111,25.292899966805557,25.29689495763889,train,0.6151551765126868,2.317201640309618,0.0004159123173934631,0.0789799335318051,180.0,0.004981783611114565,1.8796454901388913,1286339.4965288623,-0.11266458999999429,-1.771982145277775,-12.991668007222223,-0.059606924166665465,0.125,-0.25881904510252157,0.9659258262890681,10.01165659208333,33367.7036204585
2024-12-14 00:00:00,376.2159674644444,2.4998757955555555,0.0057050044444444,0.0024480711111111,0.0947447263888888,409.7876355069444,470.73316274527775,3.0787282258333333,20.149716771666665,25.81224680527778,25.926160820277776,25.877596331666663,26.0370699575,1.652130841666667,0.0270381586111111,0.0064357858333333,1096.720988499722,2173.217765164167,11.815128424722223,-11.557423791666666,,25.68352483361111,27.51166796333333,27.54374295694444,24.381525544166667,-0.0004159058333333,0.0510321322222222,0.0695131049999999,283.87079378444446,2097.538124749167,51.50173307111111,36.29973917861111,49.005513173055554,50.20211929,25.489092519444444,-0.0051946880555555,0.0164684983333333,0.0034598141666666,2095.4777873616667,512.5664298716666,8.537461039722222,25.266406688611116,25.322073775000003,25.346115586666667,25.24920927,-0.0046110533333333,-0.0012521325,0.0273126452777777,425.4386745436111,658.4293050947223,-13.935307274444444,-9.258349311944444,-40.10430394638889,131.1852166988889,115.53414533666668,170.2,177.8,25.869203812777776,25.95733314458333,26.59759639847222,25.962634250555553,42.65262617583333,37.84560590472222,25.29424023180556,25.297662428333332,train,0.3977888438888897,2.3537364713588054,-0.00010286527778191612,0.029886236388882992,240.0,0.004878918333332649,1.9095317265277743,1670194.0605867044,-0.11391401499999532,-1.8281431297222213,-12.705773994444442,-0.055667086388886844,0.16666666666666666,0.0,1.0,10.551853359166667,42367.2564844585
2024-12-14 01:00:00,375.3966576021117,2.5000530533481524,0.0060859972214504,0.0024402759099749,0.0954948171714365,410.46717322061687,470.4976011211448,3.155569029452626,20.07991564629064,25.81243630869686,25.926256535148653,25.87747883245346,26.03782897332593,1.588559670464018,0.022391054737427,0.0058755087524312,1111.8250899469297,2169.709987759378,10.323572741594887,-11.675472720755764,,25.684858531814395,27.502978718255072,27.53809068852459,24.38830209585996,-0.0003336776882467,0.0502878002222839,0.0671403437065851,283.6465821378161,2108.730657269797,51.08350988552376,36.687508932203386,49.19401915948875,50.376366828007775,25.546582692970272,-0.0054661080855793,0.0162775079188663,0.0032500636287857,2095.37211321506,513.0604719602668,8.375907707418728,25.26498080411225,25.31659259988886,25.340376343706584,25.24806103556543,-0.0046905873853848,-0.0011828980272297,0.0275746010002778,424.8464603626008,658.7977650697416,-14.006333818838566,-9.244665753264796,-40.20774254181717,131.32988165712698,114.87065312559044,170.2,177.8,25.869346421922756,25.957653902889696,26.593918625034732,25.963196392192273,42.940764045846066,37.961474760489025,25.290786702000553,25.294218689636008,train,0.28813787001273283,2.37812256835703,0.00014260914498009925,-0.0036777734374879856,300.0,0.005021527478312748,1.9058539530902863,2056669.1383440166,-0.1138202264517929,-1.8181201864406766,-12.50651022728536,-0.05161179577661201,0.20833333333333334,0.25881904510252074,0.9659258262890683,10.938861511947756,51367.44747651184
2024-12-14 02:00:00,377.5622469858333,2.4995097163888893,0.0059122430555555,0.0027378822222222,0.0955740475,409.7903093794444,469.9517718863889,3.1621998830555555,20.06670041083333,25.81141077222222,25.9259781,25.87694865527778,26.03811816638889,1.5400236655555557,0.0236722311111111,0.0071923725,1135.407231639722,2138.5399938675,9.229992693888889,-11.722706605,,25.702953716666663,27.485916209444444,27.520597611388887,24.43731727833333,-0.0004229275,0.0505735313888888,0.0659790541666666,282.9277424997222,2104.529397743333,51.40543886527778,36.97727564694445,49.298023890833335,50.46718237583333,25.62374326111111,-0.0055119705555555,0.01653364,0.0033327961111111,2095.3784828172224,511.9641870294445,8.421134875555556,25.263316714444446,25.312002590555554,25.33624362,25.24672671833333,-0.0044734119444444,-0.0011870013888888,0.0271445397222222,424.6192224044445,659.0110071172222,-14.02210775,-9.217759053055556,-39.82480531861111,132.0497066175,113.71826634138888,170.2,177.8,25.86869443611111,25.957533410833335,26.594434963055555,25.97895744486111,43.13764976888889,38.04546281847222,25.2876596525,25.291485169166666,train,0.1968857230428256,2.4997509995267397,-0.0006519858116469379,0.0005163380208230706,360.0,0.0043695416666658105,1.9063702911111093,2444831.847406284,-0.11456732777777745,-1.7829624927777807,-12.320748243888886,-0.04868587611110797,0.25,0.49999999999999994,0.8660254037844387,11.220093402500005,60365.68245551185
2024-12-14 03:00:00,377.203691805,2.5000937316666665,0.0061822180555555,0.002522455,0.0951681288888888,409.0870550055556,470.0804629958333,3.163353656111111,20.024148651111112,25.811111519444445,25.925597220277776,25.87698590027778,26.03821162138889,1.4991553683333334,0.0262124508333333,0.0062831047222222,1134.0891966477775,2128.300951655278,8.388169930833334,-11.656764040555556,,25.726036770833336,27.48123058305556,27.499933407222223,24.50169900138889,-0.0004788097222222,0.0506201075,0.0654800008333333,282.0832461455556,2098.113295403889,51.4977445225,37.22184624194445,49.44414787361112,50.60459505555556,25.697153645833332,-0.005670205,0.0163803186111111,0.0033321466666666,2095.5049091025,512.5537331886111,8.50309900138889,25.254745361111112,25.301288293888888,25.32569786833333,25.23906979,-0.0042544175,-0.0010724036111111,0.0278661633333333,426.4184422894445,659.1762331077778,-14.030781461388887,-9.238376099722222,-40.17772778305556,131.59960396361112,114.4084711802778,170.2,177.8,25.86835436986111,25.957598760833335,26.603633676944447,26.000816204305558,43.33299705777779,38.15087435069445,25.2780168275,25.282383829166662,train,0.19534728888889674,2.4998861504989622,-0.00034006625000060353,0.009198713888892485,420.0,0.004029475416665207,1.9155690050000018,2834843.442952813,-0.1144857008333311,-1.755193812222224,-12.222301631666674,-0.04654293277777555,0.2916666666666667,0.7071067811865476,0.7071067811865476,11.453272096805556,69366.01988951185
2024-12-14 04:00:00,376.7146370936112,2.5000785691666665,0.0062913236111111,0.0022884072222222,0.0952413363888888,408.6190783875,470.2297055738889,3.2239667680555555,19.97535865055556,25.810597001944444,25.925793516111117,25.87663178944445,26.03811787055556,1.492391645,0.0257551613888888,0.0065754069444444,1131.4683444966668,2117.253616126389,8.165051853055555,-11.65000719,,25.75414949861111,27.51003180527778,27.566435192222222,24.543942289166665,-0.0005025425,0.0496203675,0.065193975,280.5668845269445,2098.3316578166664,51.3854474225,37.4161454225,49.54663034166667,50.686781768888885,25.756565671388888,-0.0059699405555555,0.0165649227777777,0.0034569027777777,2095.5843876730555,513.4631048733334,8.546884655833333,25.246498674722226,25.29171378111111,25.31638110138889,25.2317020175,-0.0042322605555555,-0.00131277,0.0273386349999999,427.3359076050001,659.6206087383333,-14.062426191666669,-9.30865140861111,-40.14667238555556,130.91857136972223,115.25571354888888,170.2,177.8,25.86819525902778,25.957374830000006,26.632090651944445,26.055188740694444,43.48138788208334,38.22167372013889,25.269106227916666,25.27404155944445,train,0.14839082430555095,2.499910783289507,-0.00015911083333008946,0.028456974999997442,480.0,0.0038703645833351175,1.9440259799999993,3226188.2325586444,-0.11519651416667287,-1.7558823066666704,-12.130484919166669,-0.04521510638888415,0.3333333333333333,0.8660254037844386,0.5000000000000001,11.633772172222223,78366.30273851186
2024-12-14 05:00:00,376.9489041494445,2.4997407975,0.0062743475,0.0024125049999999,0.0949407505555555,409.2559840636111,470.1839364933333,3.123139018055556,19.968927351944444,25.81038903083333,25.92574677083333,25.876719829722223,26.0382112075,1.4222796852777777,0.02589722,0.0067602452777777,1139.111295605,2109.8258982491666,6.808454659166667,-11.6092097575,,25.771259731388888,27.48903163,27.54199826388889,24.579520323611117,-0.0004105061111111,0.0504628077777777,0.0648562186111111,280.6189137077778,2093.340276658056,51.56642807138889,37.60470211805556,49.640695486666665,50.77516796972222,25.82011714861111,-0.0056720152777777,0.016454645,0.0034702525,2095.5285778263888,512.8408043725,8.931479572777778,25.25980957222222,25.3031695125,25.328084352777772,25.24561263083333,-0.0043036583333333,-0.0010985475,0.0278465005555555,428.45178060666666,659.3439524680556,-14.105515214444443,-9.291262094166669,-40.09121631055555,131.10114133694444,115.68048575611112,170.2,177.8,25.86806790083333,25.957465518611112,26.630145680694444,26.060759293750003,43.622698802361114,38.29764255916666,25.281489542361108,25.28684849180555,train,0.1413109202777747,2.499891943937655,-0.00012735819444742447,-0.0019449712500012595,540.0,0.003743006388887693,1.942081008749998,3618751.8161745835,-0.11535774000000032,-1.7177718986111117,-12.035993368611102,-0.04335994027777801,0.375,0.9659258262890683,0.25881904510252074,11.813877736944455,87365.36960951185
